

C1 3.9772659 0.5001980 0.0281241 0.0057347 0.0011672 0.0002820 0.0002663 0.0000247 0.0000059 0.0000065 0.4719789
C2 0.5001980 3.8717545 0.4865378 0.0259428 0.0056574 0.0030756 0.0011536 0.0000817 0.0000241 0.0000211 0.0196477
C3 0.0281241 0.4865378 3.8802841 0.4845607 0.0268533 0.0298387 0.0052393 0.0010803 0.0001690 0.0000885 0.0136781
C4 0.0057347 0.0259428 0.4845607 3.8721147 0.4859433 0.0374104 0.0209492 0.0086255 0.0010979 0.0003769 0.0013849
C5 0.0011672 0.0056574 0.0268533 0.4859433 3.9068644 0.5230003 0.4859734 0.0248492 0.0079049 0.0009777 0.0000986
S6 0.0002820 0.0030756 0.0298387 0.0374104 0.5230003 14.7613479 0.0417759 0.0091323 0.0029081 0.0001209 0.0002111
C7 0.0002663 0.0011536 0.0052393 0.0209492 0.4859734 0.0417759 3.8755876 0.4839976 0.0420208 0.0075351 0.0000437
C8 0.0000247 0.0000817 0.0010803 0.0086255 0.0248492 0.0091323 0.4839976 3.5116696 0.4377250 0.0154255 0.0000126
O9 0.0000059 0.0000241 0.0001690 0.0010979 0.0079049 0.0029081 0.0420208 0.4377250 7.9752641 0.4477844 0.0000036
C10 0.0000065 0.0000211 0.0000885 0.0003769 0.0009777 0.0001209 0.0075351 0.0154255 0.4477844 3.5746430 0.0000014
