

C1 3.9885974 0.9092917 0.0351409 0.0145414 0.0031136 0.0247324 0.0007350 0.0000922 0.0000682 0.0000092 0.0000059 0.0000085 0.0000518 0.4874603
C2 0.9092917 3.9541763 0.4884854 0.0474462 0.0056419 0.0300355 0.0005065 0.0001736 0.0000830 0.0000077 0.0000057 0.0000132 0.0000652 0.0335759
C3 0.0351409 0.4884854 3.6342822 0.4101949 0.0121301 0.0174513 0.0043936 0.0003978 0.0001334 0.0000162 0.0000121 0.0000147 0.0000418 0.0066606
O4 0.0145414 0.0474462 0.4101949 7.8635622 0.4427698 0.1369468 0.0325637 0.0039734 0.0053675 0.0007051 0.0001905 0.0002392 0.0006583 0.0014043
C5 0.0031136 0.0056419 0.0121301 0.4427698 2.9512349 0.6655413 0.4776809 0.0245081 0.0051990 0.0007861 0.0002801 0.0007872 0.0041483 0.0001876
O6 0.0247324 0.0300355 0.0174513 0.1369468 0.6655413 8.0641413 0.0532772 0.0112975 0.0013784 0.0002661 0.0003722 0.0015242 0.0143835 0.0009288
C7 0.0007350 0.0005065 0.0043936 0.0325637 0.4776809 0.0532772 3.8842680 0.4802618 0.0241778 0.0048716 0.0012917 0.0047676 0.0231066 0.0000473
C8 0.0000922 0.0001736 0.0003978 0.0039734 0.0245081 0.0112975 0.4802618 3.7972643 0.4797378 0.0235935 0.0156237 0.0218720 0.4783847 0.0000062
C9 0.0000682 0.0000830 0.0001334 0.0053675 0.0051990 0.0013784 0.0241778 0.4797378 3.8788801 0.4917117 0.0200626 0.0060083 0.0261653 0.0000058
C10 0.0000092 0.0000077 0.0000162 0.0007051 0.0007861 0.0002661 0.0048716 0.0235935 0.4917117 3.8864361 0.4911993 0.0221682 0.0051903 0.0000008
C11 0.0000059 0.0000057 0.0000121 0.0001905 0.0002801 0.0003722 0.0012917 0.0156237 0.0200626 0.4911993 3.8680301 0.4950450 0.0204935 0.0000005
C12 0.0000085 0.0000132 0.0000147 0.0002392 0.0007872 0.0015242 0.0047676 0.0218720 0.0060083 0.0221682 0.4950450 3.8846214 0.4889756 0.0000015
C13 0.0000518 0.0000652 0.0000418 0.0006583 0.0041483 0.0143835 0.0231066 0.4783847 0.0261653 0.0051903 0.0204935 0.4889756 3.8728086 0.0000039
