

S1 14.6252492 0.5440607 0.0389372 0.0122372 0.1756048 0.5338159
C2 0.5440607 3.9892115 0.4885033 0.0272842 0.0111982 0.0184248
C3 0.0389372 0.4885033 3.8580494 0.4951309 0.0319038 0.0020352
C4 0.0122372 0.0272842 0.4951309 3.9776634 0.5456971 0.0006149
S5 0.1756048 0.0111982 0.0319038 0.5456971 14.6413468 0.0097404
