

C1 4.0101765 0.4903052 0.0643411 0.0400407 0.0111305 0.0035908 0.0006573 0.0007259 0.0034308 0.0007335 0.4647613
C2 0.4903052 3.2560558 0.7126897 0.5543391 0.0189433 0.0041334 0.0009507 0.0021984 0.0071406 0.0009230 0.0214708
O3 0.0643411 0.7126897 8.1254870 0.1282098 0.0128449 0.0027916 0.0006628 0.0013797 0.0039780 0.0005743 0.0123456
S4 0.0400407 0.5543391 0.1282098 14.4479913 0.5597539 0.0356058 0.0082679 0.0122957 0.0374440 0.0143556 0.0049841
C5 0.0111305 0.0189433 0.0128449 0.5597539 3.9986445 0.6358016 0.0460741 0.0798535 0.6932871 0.0257502 0.0079891
C6 0.0035908 0.0041334 0.0027916 0.0356058 0.6358016 3.9689383 0.7341792 0.0846416 0.0418619 0.0041653 0.0069626
C7 0.0006573 0.0009507 0.0006628 0.0082679 0.0460741 0.7341792 3.6662543 0.4858270 0.0766824 0.0074635 0.0015289
O8 0.0007259 0.0021984 0.0013797 0.0122957 0.0798535 0.0846416 0.4858270 7.8907466 0.4832960 0.0322485 0.0007426
C9 0.0034308 0.0071406 0.0039780 0.0374440 0.6932871 0.0418619 0.0766824 0.4832960 3.5401776 0.5066010 0.0012330
C10 0.0007335 0.0009230 0.0005743 0.0143556 0.0257502 0.0041653 0.0074635 0.0322485 0.5066010 3.9659446 0.0000838
