

C1 3.9546477 0.4928702 0.0270003 0.0058706 0.0012004 0.0002394 0.4772609
C2 0.4928702 3.8735249 0.4924270 0.0230831 0.0082215 0.0012390 0.0216138
C3 0.0270003 0.4924270 3.8768987 0.4925585 0.0232977 0.0073633 0.0068812
C4 0.0058706 0.0230831 0.4925585 3.8819794 0.4837050 0.0407531 0.0006210
C5 0.0012004 0.0082215 0.0232977 0.4837050 3.6121645 0.4961566 0.0004251
N6 0.0002394 0.0012390 0.0073633 0.0407531 0.4961566 6.5059450 0.0001162
