

C1 3.9646671 0.4973258 0.0247200 0.0087490 0.0009610 0.0000623 0.0000588 0.0001081 0.0000971 0.0000956 0.0000064 0.0000061 0.0000051 0.0000373 0.0000129 0.0000013 0.0000003 0.0000038 0.4747084
C2 0.4973258 3.8551606 0.4902003 0.0232250 0.0054975 0.0012472 0.0000958 0.0001298 0.0000249 0.0000242 0.0000026 0.0000087 0.0000022 0.0000163 0.0001080 0.0000299 0.0000031 0.0000414 0.0200724
C3 0.0247200 0.4902003 3.8635641 0.4862477 0.0279567 0.0054000 0.0015674 0.0009737 0.0000534 0.0000215 0.0000028 0.0000145 0.0000043 0.0000239 0.0009000 0.0000859 0.0000136 0.0001687 0.0074752
C4 0.0087490 0.0232250 0.4862477 3.8741922 0.4909418 0.0212059 0.0114537 0.0089176 0.0004965 0.0001823 0.0000214 0.0001156 0.0000307 0.0001989 0.0064593 0.0002159 0.0000404 0.0007949 0.0027969
C5 0.0009610 0.0054975 0.0279567 0.4909418 3.8710075 0.4749729 0.0285750 0.0102856 0.0007338 0.0008407 0.0000874 0.0005936 0.0000783 0.0007469 0.0352952 0.0039256 0.0005472 0.0027633 0.0002322
C6 0.0000623 0.0012472 0.0054000 0.0212059 0.4749729 3.5227403 0.4809197 0.0294332 0.0053237 0.0013615 0.0002278 0.0006319 0.0001282 0.0013910 0.4004466 0.0111437 0.0037733 0.0246363 0.0000223
C7 0.0000588 0.0000958 0.0015674 0.0114537 0.0285750 0.4809197 3.9312823 0.8544511 0.0335709 0.0205059 0.0023521 0.0116717 0.0022722 0.0213563 0.0440488 0.0049066 0.0005702 0.0038928 0.0000395
C8 0.0001081 0.0001298 0.0009737 0.0089176 0.0102856 0.0294332 0.8544511 3.9484625 0.5429592 0.0302960 0.0048805 0.0029592 0.0061980 0.0267683 0.0242916 0.0012122 0.0001653 0.0014439 0.0000502
C9 0.0000971 0.0000249 0.0000534 0.0004965 0.0007338 0.0053237 0.0335709 0.5429592 3.8652804 0.6711292 0.0335896 0.0432265 0.0349088 0.6675104 0.0017359 0.0000729 0.0000116 0.0001683 0.0000483
C10 0.0000956 0.0000242 0.0000215 0.0001823 0.0008407 0.0013615 0.0205059 0.0302960 0.6711292 3.9450108 0.6972086 0.0371146 0.0485434 0.0365666 0.0003866 0.0000635 0.0000100 0.0000747 0.0000097
C11 0.0000064 0.0000026 0.0000028 0.0000214 0.0000874 0.0002278 0.0023521 0.0048805 0.0335896 0.6972086 3.9467817 0.6928467 0.0369721 0.0514228 0.0000412 0.0000082 0.0000014 0.0000114 0.0000085
C12 0.0000061 0.0000087 0.0000145 0.0001156 0.0005936 0.0006319 0.0116717 0.0029592 0.0432265 0.0371146 0.6928467 3.9515233 0.6937432 0.0355389 0.0002059 0.0000448 0.0000064 0.0000475 0.0000039
C13 0.0000051 0.0000022 0.0000043 0.0000307 0.0000783 0.0001282 0.0022722 0.0061980 0.0349088 0.0485434 0.0369721 0.6937432 3.9575584 0.6969622 0.0001349 0.0000154 0.0000027 0.0000201 0.0000223
C14 0.0000373 0.0000163 0.0000239 0.0001989 0.0007469 0.0013910 0.0213563 0.0267683 0.6675104 0.0365666 0.0514228 0.0355389 0.6969622 3.9355643 0.0007182 0.0000958 0.0000150 0.0000927 0.0000707
O15 0.0000129 0.0001080 0.0009000 0.0064593 0.0352952 0.4004466 0.0440488 0.0242916 0.0017359 0.0003866 0.0000412 0.0002059 0.0001349 0.0007182 7.9024904 0.4345889 0.0351698 0.1404256 0.0000091
C16 0.0000013 0.0000299 0.0000859 0.0002159 0.0039256 0.0111437 0.0049066 0.0012122 0.0000729 0.0000635 0.0000082 0.0000448 0.0000154 0.0000958 0.4345889 2.9408068 0.4838351 0.6736864 0.0000013
C17 0.0000003 0.0000031 0.0000136 0.0000404 0.0005472 0.0037733 0.0005702 0.0001653 0.0000116 0.0000100 0.0000014 0.0000064 0.0000027 0.0000150 0.0351698 0.4838351 3.9850893 0.0534754 0.0000005
O18 0.0000038 0.0000414 0.0001687 0.0007949 0.0027633 0.0246363 0.0038928 0.0014439 0.0001683 0.0000747 0.0000114 0.0000475 0.0000201 0.0000927 0.1404256 0.6736864 0.0534754 8.1112163 0.0000020
