

C1 3.9531001 0.5029805 0.0230629 0.0039483 0.0266392 0.0009910 0.0001051 0.0000158 0.0000045 0.0000014 0.0000008 0.0000050 0.0000172 0.0000469 0.0004147 0.0000032 0.4609342
C2 0.5029805 3.8596702 0.4883856 0.0272067 0.0127484 0.0046961 0.0005097 0.0000572 0.0000043 0.0000018 0.0000026 0.0000533 0.0002209 0.0000534 0.0003705 0.0000209 0.0217227
C3 0.0230629 0.4883856 3.8876205 0.4758938 0.0478477 0.0340877 0.0041254 0.0005257 0.0000359 0.0000108 0.0000125 0.0001540 0.0004899 0.0000463 0.0001192 0.0000125 0.0013399
C4 0.0039483 0.0272067 0.4758938 2.9816414 0.6707483 0.4561168 0.0112638 0.0042627 0.0003733 0.0000611 0.0001130 0.0006584 0.0037792 0.0002669 0.0019885 0.0000749 0.0017158
O5 0.0266392 0.0127484 0.0478477 0.6707483 8.0363827 0.1326524 0.0233058 0.0027009 0.0007621 0.0001552 0.0000889 0.0002787 0.0022386 0.0008190 0.0092915 0.0003183 0.0224535
O6 0.0009910 0.0046961 0.0340877 0.4561168 0.1326524 7.8080294 0.3949226 0.0421286 0.0097794 0.0008840 0.0009963 0.0043332 0.0380841 0.0021056 0.0040311 0.0010807 0.0005934
C7 0.0001051 0.0005097 0.0041254 0.0112638 0.0233058 0.3949226 3.6028551 0.4720024 0.0215060 0.0049606 0.0033206 0.0201256 0.4672722 0.0208702 0.0045492 0.0064420 0.0000477
C8 0.0000158 0.0000572 0.0005257 0.0042627 0.0027009 0.0421286 0.4720024 3.8881727 0.4728906 0.0282509 0.0256859 0.0130886 0.0191564 0.0034134 0.0004647 0.0004493 0.0000091
C9 0.0000045 0.0000043 0.0000359 0.0003733 0.0007621 0.0097794 0.0215060 0.4728906 3.8187099 0.4884700 0.4826190 0.0205220 0.0112499 0.0009554 0.0001331 0.0002550 0.0000024
C10 0.0000014 0.0000018 0.0000108 0.0000611 0.0001552 0.0008840 0.0049606 0.0282509 0.4884700 3.9631171 0.0268458 0.0049730 0.0011993 0.0002137 0.0000473 0.0000649 0.0000011
C11 0.0000008 0.0000026 0.0000125 0.0001130 0.0000889 0.0009963 0.0033206 0.0256859 0.4826190 0.0268458 3.8789325 0.4927767 0.0201234 0.0049028 0.0011544 0.0009598 0.0000029
C12 0.0000050 0.0000533 0.0001540 0.0006584 0.0002787 0.0043332 0.0201256 0.0130886 0.0205220 0.0049730 0.4927767 3.8829971 0.4817158 0.0254881 0.0051073 0.0100174 0.0000117
C13 0.0000172 0.0002209 0.0004899 0.0037792 0.0022386 0.0380841 0.4672722 0.0191564 0.0112499 0.0011993 0.0201234 0.4817158 3.8155268 0.4756073 0.0224101 0.0212367 0.0000202
C14 0.0000469 0.0000534 0.0000463 0.0002669 0.0008190 0.0021056 0.0208702 0.0034134 0.0009554 0.0002137 0.0049028 0.0254881 0.4756073 3.7951419 0.4941490 0.4854057 0.0002636
C15 0.0004147 0.0003705 0.0001192 0.0019885 0.0092915 0.0040311 0.0045492 0.0004647 0.0001331 0.0000473 0.0011544 0.0051073 0.0224101 0.4941490 3.9621853 0.0302054 0.0014542
C16 0.0000032 0.0000209 0.0000125 0.0000749 0.0003183 0.0010807 0.0064420 0.0004493 0.0002550 0.0000649 0.0009598 0.0100174 0.0212367 0.4854057 0.0302054 3.9603004 0.0000202
