

C1 3.9410526 0.4923354 0.0274992 0.0045181 0.0018770 0.0028079 0.0004847 0.0006826 0.0188998 0.0238899 0.0022249 0.0002483 0.0000618 0.0004738 0.0038123 0.4639983
C2 0.4923354 3.8122525 0.4877422 0.0279366 0.0089395 0.0226368 0.0026888 0.0030752 0.4463975 0.0237597 0.0051800 0.0003199 0.0004146 0.0054302 0.0293462 0.0184834
C3 0.0274992 0.4877422 3.9469515 0.4699609 0.0613105 0.0278337 0.0031929 0.0070062 0.0205578 0.0030702 0.0004780 0.0001672 0.0000522 0.0009769 0.0031581 0.0049933
C4 0.0045181 0.0279366 0.4699609 3.1916783 0.7126304 0.4292206 0.0225342 0.0551523 0.0198227 0.0018561 0.0003153 0.0000565 0.0000426 0.0001889 0.0017895 0.0003704
O5 0.0018770 0.0089395 0.0613105 0.7126304 8.1555869 0.0501603 0.0253184 0.0280017 0.0051421 0.0008932 0.0002740 0.0000608 0.0000681 0.0001847 0.0006020 0.0003092
C6 0.0028079 0.0226368 0.0278337 0.4292206 0.0501603 3.5203884 0.4779733 0.4169320 0.4655013 0.0202938 0.0024812 0.0002509 0.0003490 0.0018055 0.0189624 0.0001980
C7 0.0004847 0.0026888 0.0031929 0.0225342 0.0253184 0.4779733 3.9635963 0.0470033 0.0185856 0.0016621 0.0004822 0.0001932 0.0018906 0.0089086 0.0097807 0.0000617
O8 0.0006826 0.0030752 0.0070062 0.0551523 0.0280017 0.4169320 0.0470033 7.9582682 0.0336725 0.0351117 0.0188922 0.0018501 0.0002738 0.0002627 0.0033090 0.0002184
C9 0.0188998 0.4463975 0.0205578 0.0198227 0.0051421 0.4655013 0.0185856 0.0336725 3.7936517 0.4694138 0.0206054 0.0027449 0.0030380 0.0187416 0.4869719 0.0017539
C10 0.0238899 0.0237597 0.0030702 0.0018561 0.0008932 0.0202938 0.0016621 0.0351117 0.4694138 3.8513174 0.4924603 0.0272995 0.0022396 0.0015258 0.0203814 0.0118258
C11 0.0022249 0.0051800 0.0004780 0.0003153 0.0002740 0.0024812 0.0004822 0.0188922 0.0206054 0.4924603 3.8643837 0.4821379 0.0288860 0.0020319 0.0025839 0.0010783
C12 0.0002483 0.0003199 0.0001672 0.0000565 0.0000608 0.0002509 0.0001932 0.0018501 0.0027449 0.0272995 0.4821379 3.8813908 0.4902397 0.0225999 0.0074306 0.0002089
C13 0.0000618 0.0004146 0.0000522 0.0000426 0.0000681 0.0003490 0.0018906 0.0002738 0.0030380 0.0022396 0.0288860 0.4902397 3.8615121 0.4985876 0.0207062 0.0000401
C14 0.0004738 0.0054302 0.0009769 0.0001889 0.0001847 0.0018055 0.0089086 0.0002627 0.0187416 0.0015258 0.0020319 0.0225999 0.4985876 3.8736031 0.5048929 0.0000559
C15 0.0038123 0.0293462 0.0031581 0.0017895 0.0006020 0.0189624 0.0097807 0.0033090 0.4869719 0.0203814 0.0025839 0.0074306 0.0207062 0.5048929 3.8594401 0.0006223
