

C1 3.9666639 0.5033884 0.0261079 0.0057085 0.0012150 0.0000647 0.0000108 0.0000030 0.0000060 0.0000022 0.0000076 0.0000014 0.0000296 0.0000042 0.0000026 0.0000324 0.0000021 0.0000007 0.4803716
C2 0.5033884 3.8613767 0.4902709 0.0258124 0.0054973 0.0009312 0.0001106 0.0000152 0.0000127 0.0000101 0.0000342 0.0000051 0.0001430 0.0000173 0.0000099 0.0000974 0.0000055 0.0000020 0.0212400
C3 0.0261079 0.4902709 3.8681758 0.4891692 0.0235978 0.0073531 0.0012856 0.0001371 0.0000603 0.0000564 0.0000925 0.0000083 0.0008091 0.0000820 0.0000536 0.0004124 0.0000209 0.0000067 0.0058056
C4 0.0057085 0.0258124 0.4891692 3.8749346 0.4898336 0.0216517 0.0079979 0.0008406 0.0004060 0.0003791 0.0010365 0.0002010 0.0054908 0.0008239 0.0001893 0.0025327 0.0001080 0.0000436 0.0012156
C5 0.0012150 0.0054973 0.0235978 0.4898336 3.8575459 0.4899110 0.0222569 0.0045307 0.0016675 0.0022895 0.0039598 0.0006031 0.0231954 0.0076826 0.0011773 0.0279266 0.0007714 0.0002628 0.0002712
C6 0.0000647 0.0009312 0.0073531 0.0216517 0.4899110 3.8122672 0.4711354 0.0260120 0.0101002 0.0153906 0.0264485 0.0026052 0.4561937 0.0229594 0.0102533 0.0043926 0.0002295 0.0001403 0.0000160
C7 0.0000108 0.0001106 0.0012856 0.0079979 0.0222569 0.4711354 3.9146954 0.4716060 0.0632090 0.0236758 0.0046424 0.0004314 0.0281815 0.0040926 0.0019317 0.0005237 0.0000726 0.0000194 0.0000033
C8 0.0000030 0.0000152 0.0001371 0.0008406 0.0045307 0.0260120 0.4716060 3.2765172 0.7119452 0.5237046 0.0406614 0.0058067 0.0075564 0.0005343 0.0003411 0.0001649 0.0000216 0.0000038 0.0000008
O9 0.0000060 0.0000127 0.0000603 0.0004060 0.0016675 0.0101002 0.0632090 0.7119452 8.1215378 0.0648472 0.0394604 0.0031993 0.0026191 0.0004330 0.0003955 0.0001590 0.0000154 0.0000048 0.0000012
C10 0.0000022 0.0000101 0.0000564 0.0003791 0.0022895 0.0153906 0.0236758 0.5237046 0.0648472 3.9807176 0.8211683 0.0342155 0.0320811 0.0047773 0.0014863 0.0012034 0.0001685 0.0000200 0.0000006
C11 0.0000076 0.0000342 0.0000925 0.0010365 0.0039598 0.0264485 0.0046424 0.0406614 0.0394604 0.8211683 3.8827152 0.5188947 0.4922820 0.0201888 0.0128762 0.0040816 0.0006949 0.0000609 0.0000022
C12 0.0000014 0.0000051 0.0000083 0.0002010 0.0006031 0.0026052 0.0004314 0.0058067 0.0031993 0.0342155 0.5188947 3.9435137 0.0182303 0.0042558 0.0415317 0.0010374 0.0000811 0.0000601 0.0000004
C13 0.0000296 0.0001430 0.0008091 0.0054908 0.0231954 0.4561937 0.0281815 0.0075564 0.0026191 0.0320811 0.4922820 0.0182303 3.8509379 0.4774663 0.0468304 0.0307283 0.0036589 0.0004006 0.0000051
C14 0.0000042 0.0000173 0.0000820 0.0008239 0.0076826 0.0229594 0.0040926 0.0005343 0.0004330 0.0047773 0.0201888 0.0042558 0.4774663 2.9524190 0.6646763 0.4381583 0.0119599 0.0040701 0.0000008
O15 0.0000026 0.0000099 0.0000536 0.0001893 0.0011773 0.0102533 0.0019317 0.0003411 0.0003955 0.0014863 0.0128762 0.0415317 0.0468304 0.6646763 8.0338587 0.1361725 0.0152008 0.0200352 0.0000009
O16 0.0000324 0.0000974 0.0004124 0.0025327 0.0279266 0.0043926 0.0005237 0.0001649 0.0001590 0.0012034 0.0040816 0.0010374 0.0307283 0.4381583 0.1361725 7.8461422 0.4098608 0.0403925 0.0000099
C17 0.0000021 0.0000055 0.0000209 0.0001080 0.0007714 0.0002295 0.0000726 0.0000216 0.0000154 0.0001685 0.0006949 0.0000811 0.0036589 0.0119599 0.0152008 0.4098608 3.5880360 0.4875556 0.0000007
C18 0.0000007 0.0000020 0.0000067 0.0000436 0.0002628 0.0001403 0.0000194 0.0000038 0.0000048 0.0000200 0.0000609 0.0000601 0.0004006 0.0040701 0.0200352 0.0403925 0.4875556 3.9735635 0.0000002
