

C1 3.9571328 0.4951267 0.0271093 0.0115404 0.0011879 0.0000814 0.0000612 0.0000074 0.0000023 0.0000033 0.0000007 0.0000005 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.4689735
C2 0.4951267 3.8729326 0.4914687 0.0240995 0.0053003 0.0013497 0.0000691 0.0000280 0.0000144 0.0000265 0.0000028 0.0000029 0.0000009 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0201423
C3 0.0271093 0.4914687 3.8631234 0.4802627 0.0272941 0.0057422 0.0011607 0.0001706 0.0000891 0.0001128 0.0000133 0.0000085 0.0000051 0.0000010 0.0000005 0.0000001 0.0000001 0.0000001 0.0000003 0.0000000 0.0000000 0.0098451
C4 0.0115404 0.0240995 0.4802627 3.8781077 0.4916384 0.0230265 0.0089189 0.0009899 0.0003091 0.0004406 0.0000668 0.0000189 0.0000195 0.0000043 0.0000014 0.0000004 0.0000003 0.0000004 0.0000005 0.0000002 0.0000001 0.0035321
C5 0.0011879 0.0053003 0.0272941 0.4916384 3.8694350 0.4932945 0.0250585 0.0057174 0.0007612 0.0011114 0.0001056 0.0001555 0.0000215 0.0000035 0.0000032 0.0000003 0.0000004 0.0000006 0.0000037 0.0000002 0.0000002 0.0002347
C6 0.0000814 0.0013497 0.0057422 0.0230265 0.4932945 3.8846047 0.4880450 0.0266858 0.0052490 0.0177502 0.0004383 0.0005663 0.0001214 0.0000126 0.0000140 0.0000014 0.0000021 0.0000042 0.0000118 0.0000007 0.0000005 0.0000381
C7 0.0000612 0.0000691 0.0011607 0.0089189 0.0250585 0.4880450 3.8651559 0.4942905 0.0204871 0.0175923 0.0038481 0.0023800 0.0007532 0.0001917 0.0000267 0.0000140 0.0000088 0.0000178 0.0000239 0.0000051 0.0000011 0.0000450
C8 0.0000074 0.0000280 0.0001706 0.0009899 0.0057174 0.0266858 0.4942905 3.9233802 0.4913420 0.0547070 0.0212747 0.0205070 0.0035393 0.0006892 0.0001150 0.0000642 0.0000507 0.0000850 0.0001294 0.0000261 0.0000044 0.0000079
C9 0.0000023 0.0000144 0.0000891 0.0003091 0.0007612 0.0052490 0.0204871 0.4913420 3.2381900 0.7193443 0.4438163 0.0520280 0.0286813 0.0044867 0.0008798 0.0002701 0.0001454 0.0004692 0.0010295 0.0002230 0.0000331 0.0000015
O10 0.0000033 0.0000265 0.0001128 0.0004406 0.0011114 0.0177502 0.0175923 0.0547070 0.7193443 8.0155436 0.0601337 0.0295304 0.0257365 0.0015486 0.0016637 0.0001677 0.0012474 0.0004304 0.0011381 0.0001213 0.0000342 0.0000018
C11 0.0000007 0.0000028 0.0000133 0.0000668 0.0001056 0.0004383 0.0038481 0.0212747 0.4438163 0.0601337 2.9073901 0.6587827 0.4405098 0.0136301 0.0096807 0.0012100 0.0011148 0.0021191 0.0055679 0.0003663 0.0001109 0.0000008
O12 0.0000005 0.0000029 0.0000085 0.0000189 0.0001555 0.0005663 0.0023800 0.0205070 0.0520280 0.0295304 0.6587827 8.0057154 0.1413998 0.0063548 0.0099491 0.0007072 0.0011453 0.0214291 0.0508218 0.0021680 0.0003998 0.0000014
O13 0.0000002 0.0000009 0.0000051 0.0000195 0.0000215 0.0001214 0.0007532 0.0035393 0.0286813 0.0257365 0.4405098 0.1413998 7.8488221 0.4050516 0.0577003 0.0067103 0.0310489 0.0315189 0.0090590 0.0057648 0.0007319 0.0000003
C14 0.0000001 0.0000001 0.0000010 0.0000043 0.0000035 0.0000126 0.0001917 0.0006892 0.0044867 0.0015486 0.0136301 0.0063548 0.4050516 3.6892952 0.8186491 0.0319497 0.0322102 0.4917201 0.0453861 0.0178321 0.0089992 0.0000001
C15 0.0000000 0.0000002 0.0000005 0.0000014 0.0000032 0.0000140 0.0000267 0.0001150 0.0008798 0.0016637 0.0096807 0.0099491 0.0577003 0.8186491 3.8201581 0.5183982 0.4931573 0.0272932 0.0138752 0.0028214 0.0060241 0.0000000
