

C1 3.9873335 0.5018460 0.0438979 0.0047422 0.0010389 0.0002582 0.0007578 0.0003698 0.0017087 0.0065356 0.0227335 0.0122526 0.4706143
C2 0.5018460 3.5280962 0.6754060 0.0221427 0.0157425 0.0034822 0.0124039 0.0028699 0.0270134 0.0540615 0.5976713 0.0239645 0.0221772
N3 0.0438979 0.6754060 6.4610412 0.5964260 0.0480674 0.0177138 0.0044967 0.0071129 0.0461482 0.0671391 0.0495382 0.0064622 0.0091608
C4 0.0047422 0.0221427 0.5964260 3.5113327 0.6155229 0.0331388 0.0261500 0.0289735 0.5769341 0.0455851 0.0252840 0.0016742 0.0006074
C5 0.0010389 0.0157425 0.0480674 0.6155229 3.9525246 0.7340185 0.0362325 0.0562975 0.0285493 0.0071037 0.0026849 0.0003949 0.0008895
C6 0.0002582 0.0034822 0.0177138 0.0331388 0.7340185 3.9569317 0.6561432 0.0378279 0.0266578 0.0046246 0.0117807 0.0007532 0.0001536
C7 0.0007578 0.0124039 0.0044967 0.0261500 0.0362325 0.6561432 3.9490201 0.7345009 0.0321552 0.0175435 0.0034129 0.0002598 0.0010147
C8 0.0003698 0.0028699 0.0071129 0.0289735 0.0562975 0.0378279 0.7345009 3.9548651 0.6158299 0.0485275 0.0152433 0.0010252 0.0001776
C9 0.0017087 0.0270134 0.0461482 0.5769341 0.0285493 0.0266578 0.0321552 0.6158299 3.5088871 0.5936295 0.0218971 0.0047917 0.0016821
N10 0.0065356 0.0540615 0.0671391 0.0455851 0.0071037 0.0046246 0.0175435 0.0485275 0.5936295 6.4970553 0.6725056 0.0421853 0.0009968
C11 0.0227335 0.5976713 0.0495382 0.0252840 0.0026849 0.0117807 0.0034129 0.0152433 0.0218971 0.6725056 3.4906016 0.5007093 0.0040739
C12 0.0122526 0.0239645 0.0064622 0.0016742 0.0003949 0.0007532 0.0002598 0.0010252 0.0047917 0.0421853 0.5007093 3.9871516 0.0008887
