

C1 3.9735962 0.4698832 0.0520183 0.0298556 0.0052984 0.0024397 0.0009809 0.0002144 0.0000306 0.0000026 0.0000006 0.0000011 0.0000039 0.0000337 0.0000079 0.0000012 0.0000025 0.4799599
C2 0.4698832 3.4573826 0.4330252 0.4682817 0.0199842 0.0198346 0.0047268 0.0007643 0.0000788 0.0000119 0.0000027 0.0000036 0.0000128 0.0001168 0.0000320 0.0000042 0.0000087 0.0201649
O3 0.0520183 0.4330252 8.1046359 0.0460013 0.0064402 0.0324226 0.0012633 0.0001456 0.0000223 0.0000174 0.0000043 0.0000018 0.0000046 0.0000189 0.0000054 0.0000131 0.0000021 0.0090879
C4 0.0298556 0.4682817 0.0460013 3.9017421 0.4744441 0.0480285 0.0347228 0.0039006 0.0005135 0.0000681 0.0000147 0.0000129 0.0000292 0.0005305 0.0001869 0.0000465 0.0000574 0.0032347
C5 0.0052984 0.0199842 0.0064402 0.4744441 2.9573262 0.6666618 0.4506436 0.0112680 0.0042412 0.0008266 0.0000911 0.0001514 0.0002452 0.0038823 0.0006302 0.0003384 0.0001845 0.0003190
O6 0.0024397 0.0198346 0.0324226 0.0480285 0.6666618 8.0564961 0.1342638 0.0241346 0.0031994 0.0011868 0.0002058 0.0001952 0.0004367 0.0023499 0.0010320 0.0041103 0.0002903 0.0003303
O7 0.0009809 0.0047268 0.0012633 0.0347228 0.4506436 0.1342638 7.8345515 0.3925239 0.0408661 0.0192659 0.0014660 0.0013525 0.0023273 0.0367823 0.0049171 0.0010500 0.0010104 0.0000766
C8 0.0002144 0.0007643 0.0001456 0.0039006 0.0112680 0.0241346 0.3925239 3.6025332 0.4694420 0.0229477 0.0050386 0.0059525 0.0192488 0.4685502 0.0257753 0.0101889 0.0048564 0.0000097
C9 0.0000306 0.0000788 0.0000223 0.0005135 0.0042412 0.0031994 0.0408661 0.4694420 3.8885134 0.4717488 0.0259254 0.0280434 0.0060926 0.0191998 0.0026369 0.0008362 0.0004320 0.0000037
C10 0.0000026 0.0000119 0.0000174 0.0000681 0.0008266 0.0011868 0.0192659 0.0229477 0.4717488 3.8176078 0.4931154 0.4863819 0.0207223 0.0058316 0.0004031 0.0002584 0.0002852 0.0000008
C11 0.0000006 0.0000027 0.0000043 0.0000147 0.0000911 0.0002058 0.0014660 0.0050386 0.0259254 0.4931154 3.9651487 0.0282206 0.0053975 0.0007240 0.0000849 0.0000651 0.0000687 0.0000003
C12 0.0000011 0.0000036 0.0000018 0.0000129 0.0001514 0.0001952 0.0013525 0.0059525 0.0280434 0.4863819 0.0282206 3.8646929 0.4959813 0.0194041 0.0017936 0.0005215 0.0008816 0.0000003
C13 0.0000039 0.0000128 0.0000046 0.0000292 0.0002452 0.0004367 0.0023273 0.0192488 0.0060926 0.0207223 0.0053975 0.4959813 3.8946508 0.4944725 0.0212956 0.0045719 0.0111960 0.0000004
C14 0.0000337 0.0001168 0.0000189 0.0005305 0.0038823 0.0023499 0.0367823 0.4685502 0.0191998 0.0058316 0.0007240 0.0194041 0.4944725 3.8180792 0.4731690 0.0230780 0.0217501 0.0000031
C15 0.0000079 0.0000320 0.0000054 0.0001869 0.0006302 0.0010320 0.0049171 0.0257753 0.0026369 0.0004031 0.0000849 0.0017936 0.0212956 0.4731690 3.8021775 0.4841495 0.4927122 0.0000010
C16 0.0000012 0.0000042 0.0000131 0.0000465 0.0003384 0.0041103 0.0010500 0.0101889 0.0008362 0.0002584 0.0000651 0.0005215 0.0045719 0.0230780 0.4841495 3.9584049 0.0293147 0.0000005
C17 0.0000025 0.0000087 0.0000021 0.0000574 0.0001845 0.0002903 0.0010104 0.0048564 0.0004320 0.0002852 0.0000687 0.0008816 0.0111960 0.0217501 0.4927122 0.0293147 3.9561680 0.0000004
