

C1 3.9647019 0.4998786 0.0280871 0.0059344 0.0025043 0.0002560 0.0000684 0.0000255 0.0000089 0.0000346 0.4739294
C2 0.4998786 3.8686093 0.4790685 0.0308890 0.0127740 0.0009990 0.0003863 0.0001153 0.0000290 0.0001429 0.0209057
C3 0.0280871 0.4790685 3.8712618 0.5120629 0.0352121 0.0059425 0.0009427 0.0001724 0.0001165 0.0003748 0.0117797
C4 0.0059344 0.0308890 0.5120629 3.9390732 0.8806052 0.0343222 0.0114180 0.0035971 0.0021719 0.0050515 0.0011704
C5 0.0025043 0.0127740 0.0352121 0.8806052 3.9660527 0.5102976 0.0277853 0.0086034 0.0033717 0.0094522 0.0002286
C6 0.0002560 0.0009990 0.0059425 0.0343222 0.5102976 3.8734717 0.4761489 0.0271855 0.0158927 0.0045776 0.0000370
C7 0.0000684 0.0003863 0.0009427 0.0114180 0.0277853 0.4761489 3.8833121 0.4722184 0.0546955 0.0331172 0.0000129
C8 0.0000255 0.0001153 0.0001724 0.0035971 0.0086034 0.0271855 0.4722184 2.9482137 0.6819980 0.4429539 0.0000024
O9 0.0000089 0.0000290 0.0001165 0.0021719 0.0033717 0.0158927 0.0546955 0.6819980 8.1324986 0.1492615 0.0000020
O10 0.0000346 0.0001429 0.0003748 0.0050515 0.0094522 0.0045776 0.0331172 0.4429539 0.1492615 8.0993694 0.0000037
