

C1 3.7033684 0.4225186 0.0120338 0.0182215 0.0051307 0.0007370 0.0001394 0.0000180 0.0000037 0.0000006 0.0000002 0.0000002 0.0000001 0.0000025 0.0000002 0.0000000 0.4635947
O2 0.4225186 7.9300398 0.4482027 0.1355615 0.0371167 0.0050960 0.0033575 0.0004776 0.0000521 0.0000083 0.0000035 0.0000009 0.0000002 0.0000049 0.0000006 0.0000002 0.0330216
C3 0.0120338 0.4482027 2.9352338 0.6658046 0.4624410 0.0237418 0.0098061 0.0011192 0.0000944 0.0000282 0.0000043 0.0000006 0.0000002 0.0000012 0.0000012 0.0000001 0.0043411
O4 0.0182215 0.1355615 0.6658046 8.1064261 0.0498723 0.0189892 0.0082066 0.0005763 0.0000953 0.0000155 0.0000054 0.0000147 0.0000027 0.0000064 0.0000025 0.0000005 0.0027162
C5 0.0051307 0.0371167 0.4624410 0.0498723 3.8722486 0.4805829 0.0288249 0.0060412 0.0010698 0.0002517 0.0000314 0.0000037 0.0000010 0.0000012 0.0000116 0.0000010 0.0005740
C6 0.0007370 0.0050960 0.0237418 0.0189892 0.4805829 3.8700190 0.4855287 0.0243285 0.0056721 0.0013401 0.0000788 0.0000124 0.0000033 0.0000030 0.0000297 0.0000021 0.0000513
C7 0.0001394 0.0033575 0.0098061 0.0082066 0.0288249 0.4855287 3.8618456 0.4854182 0.0290812 0.0056419 0.0013952 0.0001565 0.0000288 0.0000233 0.0001361 0.0000103 0.0000419
C8 0.0000180 0.0004776 0.0011192 0.0005763 0.0060412 0.0243285 0.4854182 3.8805192 0.4907162 0.0243068 0.0096647 0.0016835 0.0002676 0.0001695 0.0005712 0.0000399 0.0000039
C9 0.0000037 0.0000521 0.0000944 0.0000953 0.0010698 0.0056721 0.0290812 0.4907162 3.8708257 0.4959722 0.0230769 0.0093305 0.0012857 0.0005727 0.0011531 0.0000531 0.0000014
C10 0.0000006 0.0000083 0.0000282 0.0000155 0.0002517 0.0013401 0.0056419 0.0243068 0.4959722 3.8823224 0.4940755 0.0235248 0.0048819 0.0009969 0.0173759 0.0004990 0.0000004
C11 0.0000002 0.0000035 0.0000043 0.0000054 0.0000314 0.0000788 0.0013952 0.0096647 0.0230769 0.4940755 3.8830646 0.4937677 0.0209417 0.0084769 0.0152629 0.0006342 0.0000001
C12 0.0000002 0.0000009 0.0000006 0.0000147 0.0000037 0.0000124 0.0001565 0.0016835 0.0093305 0.0235248 0.4937677 3.8902854 0.4709684 0.0570592 0.0313834 0.0048005 0.0000001
C13 0.0000001 0.0000002 0.0000002 0.0000027 0.0000010 0.0000033 0.0000288 0.0002676 0.0012857 0.0048819 0.0209417 0.4709684 2.9236248 0.6667317 0.4364432 0.0119946 0.0000000
O14 0.0000025 0.0000049 0.0000012 0.0000064 0.0000012 0.0000030 0.0000233 0.0001695 0.0005727 0.0009969 0.0084769 0.0570592 0.6667317 8.1658098 0.1362561 0.0199904 0.0000012
O15 0.0000002 0.0000006 0.0000012 0.0000025 0.0000116 0.0000297 0.0001361 0.0005712 0.0011531 0.0173759 0.0152629 0.0313834 0.4364432 0.1362561 7.8543796 0.4251447 0.0000002
C16 0.0000000 0.0000002 0.0000001 0.0000005 0.0000010 0.0000021 0.0000103 0.0000399 0.0000531 0.0004990 0.0006342 0.0048005 0.0119946 0.0199904 0.4251447 3.7012331 0.0000000
