

C1 3.6795570 0.4178830 0.0121647 0.0187207 0.0049478 0.0008402 0.4662579
O2 0.4178830 7.9137685 0.4340920 0.1234863 0.0583449 0.0053084 0.0325730
C3 0.0121647 0.4340920 2.5052242 0.6291481 0.4416909 0.0125264 0.0031279
O4 0.0187207 0.1234863 0.6291481 8.1428366 0.1241556 0.0197660 0.0026791
O5 0.0049478 0.0583449 0.4416909 0.1241556 7.8892029 0.4135221 0.0012356
C6 0.0008402 0.0053084 0.0125264 0.0197660 0.4135221 3.7100068 0.0000969
