

C1 3.9702805 0.4876433 0.0276944 0.0233154 0.0382037 0.4674382
C2 0.4876433 3.8398679 0.4843598 0.4861264 0.5136019 0.0185065
C3 0.0276944 0.4843598 3.9513456 0.0281328 0.0407111 0.0137502
C4 0.0233154 0.4861264 0.0281328 3.9495191 0.0462767 0.0020795
S5 0.0382037 0.5136019 0.0407111 0.0462767 14.7849809 0.0047857
