

C1 3.9578104 0.4967187 0.0309033 0.0122598 0.0009388 0.0005154 0.0001823 0.0000140 0.0000061 0.0000304 0.4775325
C2 0.4967187 3.8586633 0.5094316 0.0362544 0.0061297 0.0008370 0.0003039 0.0000517 0.0000127 0.0001278 0.0226442
C3 0.0309033 0.5094316 3.9763433 0.8853974 0.0348299 0.0106369 0.0026119 0.0002091 0.0000764 0.0008221 0.0057958
C4 0.0122598 0.0362544 0.8853974 3.9682569 0.5017136 0.0337494 0.0077490 0.0007712 0.0002251 0.0016320 0.0009445
C5 0.0009388 0.0061297 0.0348299 0.5017136 3.8818557 0.4797738 0.0376882 0.0040348 0.0004762 0.0195931 0.0000699
C6 0.0005154 0.0008370 0.0106369 0.0337494 0.4797738 3.5921944 0.4116944 0.0119450 0.0041772 0.0171273 0.0000240
O7 0.0001823 0.0003039 0.0026119 0.0077490 0.0376882 0.4116944 7.9026015 0.4475919 0.0354885 0.1380411 0.0000087
C8 0.0000140 0.0000517 0.0002091 0.0007712 0.0040348 0.0119450 0.4475919 2.9388805 0.4847972 0.6727974 0.0000009
C9 0.0000061 0.0000127 0.0000764 0.0002251 0.0004762 0.0041772 0.0354885 0.4847972 3.9914383 0.0571408 0.0000003
O10 0.0000304 0.0001278 0.0008221 0.0016320 0.0195931 0.0171273 0.1380411 0.6727974 0.0571408 8.1112806 0.0000036
