

C1 3.9534569 0.4819928 0.0414954 0.0048024 0.0032819 0.0226909 0.0139336 0.0012567 0.0008510 0.0010525 0.0043758 0.4763150
C2 0.4819928 3.5802536 0.3982386 0.0121864 0.0248468 0.4843375 0.0243702 0.0043504 0.0029547 0.0045918 0.0261571 0.0211775
O3 0.0414954 0.3982386 7.8245982 0.4711535 0.1391063 0.0382938 0.0055113 0.0011936 0.0016597 0.0018300 0.0181808 0.0065784
C4 0.0048024 0.0121864 0.4711535 3.0152829 0.7161830 0.0043266 0.0006808 0.0002150 0.0001968 0.0001831 0.0018577 0.0006680
O5 0.0032819 0.0248468 0.1391063 0.7161830 8.0490246 0.0030660 0.0012398 0.0002635 0.0006531 0.0003786 0.0027073 0.0011802
C6 0.0226909 0.4843375 0.0382938 0.0043266 0.0030660 3.8810434 0.6879845 0.0352492 0.0473606 0.0359036 0.6682149 0.0053043
C7 0.0139336 0.0243702 0.0055113 0.0006808 0.0012398 0.6879845 3.9454896 0.6849773 0.0366722 0.0511426 0.0355888 0.0018299
C8 0.0012567 0.0043504 0.0011936 0.0002150 0.0002635 0.0352492 0.6849773 3.9418152 0.7085132 0.0378742 0.0510430 0.0001766
C9 0.0008510 0.0029547 0.0016597 0.0001968 0.0006531 0.0473606 0.0366722 0.7085132 3.9568768 0.6840723 0.0356555 0.0001145
C10 0.0010525 0.0045918 0.0018300 0.0001831 0.0003786 0.0359036 0.0511426 0.0378742 0.6840723 3.9649697 0.7060749 0.0002926
C11 0.0043758 0.0261571 0.0181808 0.0018577 0.0027073 0.6682149 0.0355888 0.0510430 0.0356555 0.7060749 3.9530540 0.0009149
