

C1 3.9975602 0.5037309 0.0352507 0.0097939 0.0332915 0.5476861 0.4602274
C2 0.5037309 3.9963108 0.5467041 0.0332093 0.0045351 0.0373022 0.0190100
S3 0.0352507 0.5467041 14.5660634 0.6236452 0.0573530 0.0596087 0.0083813
S4 0.0097939 0.0332093 0.6236452 14.7385246 0.5696242 0.0512869 0.0009419
S5 0.0332915 0.0045351 0.0573530 0.5696242 14.7558142 0.6117098 0.0104337
S6 0.5476861 0.0373022 0.0596087 0.0512869 0.6117098 14.5889122 0.0267073
