

O1 7.9655411 0.6934003 0.1507305 0.0523623 0.0442413 0.0213804 0.0057075 0.0066625
C2 0.6934003 2.9680764 0.4554597 0.4620441 0.0641965 0.0220935 0.0044374 0.0083676
O3 0.1507305 0.4554597 8.0950619 0.0281263 0.0249612 0.0041241 0.0011498 0.3075766
C4 0.0523623 0.4620441 0.0281263 3.2572459 0.7433443 0.4938544 0.0517241 0.0032282
O5 0.0442413 0.0641965 0.0249612 0.7433443 7.9239050 0.0548709 0.0481377 0.0006151
C6 0.0213804 0.0220935 0.0041241 0.4938544 0.0548709 4.0166108 0.5358319 0.0006152
S7 0.0057075 0.0044374 0.0011498 0.0517241 0.0481377 0.5358319 14.7429425 0.0001396
