

C1 3.9906686 0.7264205 0.0868327 0.0428979 0.0043149 0.0013312 0.0002828 0.0001707 0.0000920 0.0003279 0.6549903 0.4852223
C2 0.7264205 3.6456956 0.4906150 0.0820861 0.0080161 0.0055127 0.0006776 0.0002753 0.0004519 0.0004519 0.0451015 0.0247201
O3 0.0868327 0.4906150 7.9035826 0.4789764 0.0300648 0.0057902 0.0010048 0.0005980 0.0005624 0.0024384 0.0847353 0.0082947
C4 0.0428979 0.0820861 0.4789764 3.5588164 0.4892245 0.0441042 0.0049852 0.0021647 0.0019236 0.0039692 0.7103919 0.0049214
C5 0.0043149 0.0080161 0.0300648 0.4892245 3.6511300 0.4538579 0.0138919 0.0052507 0.0052326 0.0142312 0.0270363 0.0006542
N6 0.0013312 0.0055127 0.0057902 0.0441042 0.4538579 6.3242465 0.5502481 0.0790002 0.0792384 0.5518407 0.0117440 0.0000963
C7 0.0002828 0.0006776 0.0010048 0.0049852 0.0138919 0.5502481 3.6909441 0.7192819 0.0482240 0.0755636 0.0034082 0.0000106
C8 0.0001707 0.0002753 0.0005980 0.0021647 0.0052507 0.0790002 0.7192819 3.9702405 0.6593624 0.0476602 0.0008443 0.0000263
C9 0.0000920 0.0004519 0.0005624 0.0019236 0.0052326 0.0792384 0.0482240 0.6593624 3.9675350 0.7200794 0.0007464 0.0000060
C10 0.0003279 0.0004519 0.0024384 0.0039692 0.0142312 0.5518407 0.0755636 0.0476602 0.7200794 3.6807902 0.0012191 0.0000366
C11 0.6549903 0.0451015 0.0847353 0.7103919 0.0270363 0.0117440 0.0034082 0.0008443 0.0007464 0.0012191 3.9471659 0.0204426
