

C1 3.9699516 0.4967681 0.0252699 0.0089584 0.0016065 0.0001007 0.0000390 0.0000103 0.0000010 0.0000049 0.0000003 0.0000001 0.0000001 0.4815006
C2 0.4967681 3.8601282 0.4864975 0.0268431 0.0120427 0.0010486 0.0003513 0.0000563 0.0000101 0.0000627 0.0000018 0.0000009 0.0000004 0.0209776
C3 0.0252699 0.4864975 3.8608468 0.5144383 0.0365602 0.0059014 0.0008699 0.0003077 0.0000486 0.0001211 0.0000105 0.0000033 0.0000040 0.0035059
C4 0.0089584 0.0268431 0.5144383 3.9579806 0.8823832 0.0343623 0.0114808 0.0026355 0.0002409 0.0009684 0.0000720 0.0000138 0.0000207 0.0005719
C5 0.0016065 0.0120427 0.0365602 0.8823832 3.9598221 0.5062699 0.0333009 0.0077521 0.0007911 0.0016026 0.0001954 0.0000467 0.0000579 0.0002514
C6 0.0001007 0.0010486 0.0059014 0.0343623 0.5062699 3.8862662 0.4747698 0.0421893 0.0041883 0.0182240 0.0004121 0.0002871 0.0002164 0.0000203
C7 0.0000390 0.0003513 0.0008699 0.0114808 0.0333009 0.4747698 3.5936926 0.4102979 0.0114618 0.0137968 0.0041223 0.0004070 0.0003503 0.0000083
O8 0.0000103 0.0000563 0.0003077 0.0026355 0.0077521 0.0421893 0.4102979 7.9137481 0.4336814 0.1331309 0.0325773 0.0139523 0.0107455 0.0000035
C9 0.0000010 0.0000101 0.0000486 0.0002409 0.0007911 0.0041883 0.0114618 0.4336814 2.9256112 0.6667432 0.4568302 0.0296501 0.0260527 0.0000004
O10 0.0000049 0.0000627 0.0001211 0.0009684 0.0016026 0.0182240 0.0137968 0.1331309 0.6667432 8.1338006 0.0507966 0.0109830 0.0095176 0.0000015
C11 0.0000003 0.0000018 0.0000105 0.0000720 0.0001954 0.0004121 0.0041223 0.0325773 0.4568302 0.0507966 3.8043839 0.4855510 0.4908718 0.0000001
C12 0.0000001 0.0000009 0.0000033 0.0000138 0.0000467 0.0002871 0.0004070 0.0139523 0.0296501 0.0109830 0.4855510 3.9594184 0.0251727 0.0000001
C13 0.0000001 0.0000004 0.0000040 0.0000207 0.0000579 0.0002164 0.0003503 0.0107455 0.0260527 0.0095176 0.4908718 0.0251727 3.9746510 0.0000001
