

C1 3.9617060 0.5057255 0.0243976 0.0021052 0.0013680 0.0059487 0.0005862 0.0002186 0.0000205 0.0000025 0.0000053 0.0000014 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4763149
C2 0.5057255 3.8706117 0.5050705 0.0211494 0.0013788 0.0009534 0.0001344 0.0000296 0.0000045 0.0000008 0.0000007 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0222285
C3 0.0243976 0.5050705 3.8655456 0.5173683 0.0199244 0.0015243 0.0002424 0.0001957 0.0000252 0.0000020 0.0000014 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0020011
C4 0.0021052 0.0211494 0.5173683 3.8845291 0.5081729 0.0218711 0.0057502 0.0006774 0.0001204 0.0000115 0.0000063 0.0000013 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001781
C5 0.0013680 0.0013788 0.0199244 0.5081729 3.8663556 0.5062304 0.0241637 0.0070775 0.0014184 0.0001163 0.0000513 0.0000148 0.0000027 0.0000003 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000030 0.0000003 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0003743
C6 0.0059487 0.0009534 0.0015243 0.0218711 0.5062304 3.8605441 0.4834799 0.0213974 0.0075200 0.0008572 0.0004797 0.0001098 0.0000271 0.0000027 0.0000012 0.0000004 0.0000001 0.0000000 0.0000000 0.0000118 0.0000015 0.0000003 0.0000011 0.0000001 0.0000000 0.0000000 0.0036719
C7 0.0005862 0.0001344 0.0002424 0.0057502 0.0241637 0.4834799 3.8572736 0.4958915 0.0231411 0.0051504 0.0009732 0.0001068 0.0001800 0.0000205 0.0000026 0.0000067 0.0000005 0.0000003 0.0000001 0.0000281 0.0000022 0.0000008 0.0000013 0.0000003 0.0000001 0.0000000 0.0004119
C8 0.0002186 0.0000296 0.0001957 0.0006774 0.0070775 0.0213974 0.4958915 3.8709785 0.4887273 0.0241910 0.0088421 0.0009731 0.0007362 0.0000566 0.0000159 0.0000221 0.0000015 0.0000008 0.0000003 0.0001810 0.0000119 0.0000070 0.0000117 0.0000018 0.0000006 0.0000002 0.0001385
C9 0.0000205 0.0000045 0.0000252 0.0001204 0.0014184 0.0075200 0.0231411 0.4887273 3.8632855 0.4964370 0.0234538 0.0047786 0.0014959 0.0001549 0.0000228 0.0000530 0.0000069 0.0000020 0.0000003 0.0014388 0.0000784 0.0000192 0.0000237 0.0000022 0.0000008 0.0000003 0.0000089
C10 0.0000025 0.0000008 0.0000020 0.0000115 0.0001163 0.0008572 0.0051504 0.0241910 0.4964370 3.8754600 0.4801265 0.0203825 0.0174644 0.0009892 0.0001250 0.0006972 0.0000562 0.0000301 0.0000019 0.0124630 0.0004599 0.0000761 0.0003450 0.0000142 0.0000102 0.0000022 0.0000022
C11 0.0000053 0.0000007 0.0000014 0.0000063 0.0000513 0.0004797 0.0009732 0.0088421 0.0234538 0.4801265 3.8823734 0.4547792 0.0414608 0.0027937 0.0007089 0.0002138 0.0000445 0.0000073 0.0000122 0.0410384 0.0026280 0.0005157 0.0023725 0.0001915 0.0000893 0.0000249 0.0000031
C12 0.0000014 0.0000001 0.0000004 0.0000013 0.0000148 0.0001098 0.0001068 0.0009731 0.0047786 0.0203825 0.4547792 3.1597601 0.3958044 0.0167268 0.0056641 0.0008846 0.0001150 0.0000448 0.0000687 0.4026093 0.0119785 0.0017315 0.0062238 0.0008837 0.0001679 0.0000616 0.0000006
O13 0.0000005 0.0000001 0.0000001 0.0000004 0.0000027 0.0000271 0.0001800 0.0007362 0.0014959 0.0174644 0.0414608 0.3958044 7.8366473 0.4333965 0.0406131 0.0191951 0.0016665 0.0005464 0.0002889 0.0767516 0.0032278 0.0009995 0.0010043 0.0002799 0.0000532 0.0000150 0.0000006
C14 0.0000001 0.0000000 0.0000000 0.0000000 0.0000003 0.0000027 0.0000205 0.0000566 0.0001549 0.0009892 0.0027937 0.0167268 0.4333965 3.5264725 0.4646004 0.0249241 0.0057437 0.0002456 0.0012144 0.0039200 0.0004953 0.0001245 0.0001279 0.0000162 0.0000042 0.0000015 0.0000001
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000012 0.0000026 0.0000159 0.0000228 0.0001250 0.0007089 0.0056641 0.0406131 0.4646004 3.8808010 0.4954545 0.0217465 0.0030959 0.0111785 0.0011136 0.0000673 0.0000328 0.0000102 0.0000021 0.0000008 0.0000002 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000067 0.0000221 0.0000530 0.0006972 0.0002138 0.0008846 0.0191951 0.0249241 0.4954545 3.8731582 0.5012585 0.0225808 0.0029456 0.0002784 0.0000341 0.0000066 0.0000128 0.0000037 0.0000007 0.0000002 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000015 0.0000069 0.0000562 0.0000445 0.0001150 0.0016665 0.0057437 0.0217465 0.5012585 3.8718830 0.4979011 0.0240275 0.0000348 0.0000080 0.0000011 0.0000019 0.0000004 0.0000001 0.0000000 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000008 0.0000020 0.0000301 0.0000073 0.0000448 0.0005464 0.0002456 0.0030959 0.0225808 0.4979011 3.8679545 0.5011513 0.0000161 0.0000014 0.0000005 0.0000007 0.0000003 0.0000001 0.0000000 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000003 0.0000019 0.0000122 0.0000687 0.0002889 0.0012144 0.0111785 0.0029456 0.0240275 0.5011513 3.9654606 0.0000231 0.0000013 0.0000010 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000
O20 0.0000002 0.0000001 0.0000002 0.0000005 0.0000030 0.0000118 0.0000281 0.0001810 0.0014388 0.0124630 0.0410384 0.4026093 0.0767516 0.0039200 0.0011136 0.0002784 0.0000348 0.0000161 0.0000231 8.0254434 0.4289162 0.0420354 0.0047681 0.0005591 0.0004004 0.0000959 0.0000002
C21 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000015 0.0000022 0.0000119 0.0000784 0.0004599 0.0026280 0.0119785 0.0032278 0.0004953 0.0000673 0.0000341 0.0000080 0.0000014 0.0000013 0.4289162 3.4825065 0.4844833 0.0225995 0.0058274 0.0008373 0.0001355 0.0000001
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000008 0.0000070 0.0000192 0.0000761 0.0005157 0.0017315 0.0009995 0.0001245 0.0000328 0.0000066 0.0000011 0.0000005 0.0000010 0.0420354 0.4844833 3.8823405 0.5016396 0.0238682 0.0084707 0.0011570 0.0000001
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000011 0.0000013 0.0000117 0.0000237 0.0003450 0.0023725 0.0062238 0.0010043 0.0001279 0.0000102 0.0000128 0.0000019 0.0000007 0.0000001 0.0047681 0.0225995 0.5016396 3.8660260 0.4817125 0.0233180 0.0062913 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000018 0.0000022 0.0000142 0.0001915 0.0008837 0.0002799 0.0000162 0.0000021 0.0000037 0.0000004 0.0000003 0.0000001 0.0005591 0.0058274 0.0238682 0.4817125 3.8642790 0.4981262 0.0265073 0.0000000
