

C1 3.9589834 0.4916851 0.0298555 0.0061830 0.0010632 0.0003412 0.0000267 0.0000050 0.0000014 0.0000002 0.0000001 0.0000000 0.0000103 0.0000013 0.0000005 0.0000004 0.0000001 0.0000000 0.4824291
C2 0.4916851 3.8700238 0.4921475 0.0229666 0.0077137 0.0015100 0.0000580 0.0000285 0.0000079 0.0000006 0.0000003 0.0000001 0.0000195 0.0000069 0.0000020 0.0000030 0.0000006 0.0000001 0.0207744
C3 0.0298555 0.4921475 3.8661918 0.4919715 0.0232432 0.0067520 0.0010058 0.0001262 0.0000598 0.0000042 0.0000013 0.0000003 0.0002238 0.0000234 0.0000051 0.0000015 0.0000002 0.0000001 0.0054623
C4 0.0061830 0.0229666 0.4919715 3.8736168 0.4734512 0.0456878 0.0049835 0.0005870 0.0001207 0.0000154 0.0000030 0.0000007 0.0008767 0.0000887 0.0000308 0.0000090 0.0000013 0.0000004 0.0015649
C5 0.0010632 0.0077137 0.0232432 0.4734512 3.5224838 0.4328190 0.0156945 0.0027914 0.0005311 0.0000949 0.0000320 0.0000036 0.0036201 0.0008155 0.0000956 0.0000204 0.0000038 0.0000005 0.0000737
O6 0.0003412 0.0015100 0.0067520 0.0456878 0.4328190 7.9234945 0.4085959 0.0405358 0.0069804 0.0013063 0.0002486 0.0000381 0.0800379 0.0037578 0.0009792 0.0002870 0.0000681 0.0000092 0.0000682
C7 0.0000267 0.0000580 0.0010058 0.0049835 0.0156945 0.4085959 3.1783571 0.4681333 0.0215844 0.0069114 0.0009345 0.0000853 0.3977190 0.0148977 0.0052908 0.0004576 0.0000983 0.0000261 0.0000096
C8 0.0000050 0.0000285 0.0001262 0.0005870 0.0027914 0.0405358 0.4681333 3.8835168 0.4897288 0.0239573 0.0057340 0.0011790 0.0419200 0.0026225 0.0007128 0.0000955 0.0000124 0.0000032 0.0000014
C9 0.0000014 0.0000079 0.0000598 0.0001207 0.0005311 0.0069804 0.0215844 0.4897288 3.8679951 0.4941369 0.0239151 0.0083208 0.0158092 0.0018268 0.0001805 0.0000477 0.0000155 0.0000024 0.0000009
C10 0.0000002 0.0000006 0.0000042 0.0000154 0.0000949 0.0013063 0.0069114 0.0239573 0.4941369 3.8733073 0.4912602 0.0232993 0.0014743 0.0019939 0.0002456 0.0001044 0.0000262 0.0000092 0.0000001
C11 0.0000001 0.0000003 0.0000013 0.0000030 0.0000320 0.0002486 0.0009345 0.0057340 0.0239151 0.4912602 3.8639306 0.5019690 0.0001830 0.0001055 0.0000416 0.0000067 0.0000011 0.0000005 0.0000001
C12 0.0000000 0.0000001 0.0000003 0.0000007 0.0000036 0.0000381 0.0000853 0.0011790 0.0083208 0.0232993 0.5019690 3.9648886 0.0003213 0.0013942 0.0002918 0.0000512 0.0000108 0.0000026 0.0000000
O13 0.0000103 0.0000195 0.0002238 0.0008767 0.0036201 0.0800379 0.3977190 0.0419200 0.0158092 0.0014743 0.0001830 0.0003213 7.8866145 0.4334039 0.0403944 0.0125945 0.0014780 0.0001383 0.0000046
C14 0.0000013 0.0000069 0.0000234 0.0000887 0.0008155 0.0037578 0.0148977 0.0026225 0.0018268 0.0019939 0.0001055 0.0013942 0.4334039 3.5118914 0.4701710 0.0221460 0.0058925 0.0014154 0.0000005
C15 0.0000005 0.0000020 0.0000051 0.0000308 0.0000956 0.0009792 0.0052908 0.0007128 0.0001805 0.0002456 0.0000416 0.0002918 0.0403944 0.4701710 3.8783646 0.4883349 0.0287849 0.0059962 0.0000002
C16 0.0000004 0.0000030 0.0000015 0.0000090 0.0000204 0.0002870 0.0004576 0.0000955 0.0000477 0.0001044 0.0000067 0.0000512 0.0125945 0.0221460 0.4883349 3.8695872 0.4855230 0.0278031 0.0000002
C17 0.0000001 0.0000006 0.0000002 0.0000013 0.0000038 0.0000681 0.0000983 0.0000124 0.0000155 0.0000262 0.0000011 0.0000108 0.0014780 0.0058925 0.0287849 0.4855230 3.8540230 0.5019192 0.0000002
C18 0.0000000 0.0000001 0.0000001 0.0000004 0.0000005 0.0000092 0.0000261 0.0000032 0.0000024 0.0000092 0.0000005 0.0000026 0.0001383 0.0014154 0.0059962 0.0278031 0.5019192 3.9610918 0.0000000
