

O1 8.0313976 0.6491483 0.0596725 0.0339530 0.0029264 0.0075239 0.0005863 0.0012599 0.0001368 0.0010223 0.0001417 0.0009949 0.0000305 0.0000146 0.0003604 0.1239711 0.0304771 0.0035450 0.0009261 0.0016663 0.0093352 0.0135613
C2 0.6491483 3.0855258 0.5351956 0.0379439 0.0069217 0.0040497 0.0005187 0.0006050 0.0000731 0.0004712 0.0000938 0.0004546 0.0000264 0.0000071 0.0001827 0.5373911 0.0134831 0.0046775 0.0003011 0.0036735 0.0125784 0.0171646
C3 0.0596725 0.5351956 3.9098040 0.8338789 0.0347185 0.0346597 0.0026466 0.0043831 0.0004515 0.0033391 0.0004764 0.0037153 0.0000811 0.0000463 0.0011168 0.0305650 0.0035627 0.0005688 0.0000988 0.0001988 0.0020172 0.4596496
C4 0.0339530 0.0379439 0.8338789 3.9416314 0.5569043 0.0386071 0.0070656 0.0022078 0.0002754 0.0008912 0.0004247 0.0015670 0.0001227 0.0000213 0.0003412 0.0120282 0.0006543 0.0006272 0.0001511 0.0011350 0.0074212 0.0274254
C5 0.0029264 0.0069217 0.0347185 0.5569043 3.9326293 0.8306805 0.0320250 0.0227221 0.0022971 0.0100144 0.0021840 0.0177730 0.0003340 0.0001591 0.0031327 0.0010067 0.0000827 0.0000481 0.0000154 0.0001533 0.0006760 0.0084328
C6 0.0075239 0.0040497 0.0346597 0.0386071 0.8306805 3.9450929 0.5565659 0.0290318 0.0066153 0.0028498 0.0049134 0.0289870 0.0008397 0.0001735 0.0010321 0.0026247 0.0001487 0.0001857 0.0000079 0.0000169 0.0001158 0.0015133
C7 0.0005863 0.0005187 0.0026466 0.0070656 0.0320250 0.5565659 3.8501080 0.6708580 0.0344216 0.0371876 0.0343616 0.6498576 0.0064559 0.0009629 0.0092658 0.0001934 0.0000118 0.0000128 0.0000006 0.0000012 0.0000078 0.0001131
C8 0.0012599 0.0006050 0.0043831 0.0022078 0.0227221 0.0290318 0.6708580 3.9328851 0.6859095 0.0361660 0.0431049 0.0363793 0.0109555 0.0010200 0.0065400 0.0004308 0.0000237 0.0000316 0.0000016 0.0000042 0.0000198 0.0001732
C9 0.0001368 0.0000731 0.0004515 0.0002754 0.0022971 0.0066153 0.0344216 0.6859095 3.9345914 0.6776998 0.0325259 0.0423889 0.0075111 0.0041767 0.0429690 0.0000471 0.0000026 0.0000034 0.0000002 0.0000007 0.0000028 0.0000187
C10 0.0010223 0.0004712 0.0033391 0.0008912 0.0100144 0.0028498 0.0371876 0.0361660 0.6776998 3.6010343 0.6125068 0.0311628 0.0545487 0.0143882 0.4539328 0.0003493 0.0000194 0.0000261 0.0000011 0.0000015 0.0000095 0.0001041
C11 0.0001417 0.0000938 0.0004764 0.0004247 0.0021840 0.0049134 0.0343616 0.0431049 0.0325259 0.6125068 3.5919573 0.6875590 0.4502281 0.0145045 0.0514319 0.0000500 0.0000028 0.0000035 0.0000002 0.0000002 0.0000015 0.0000178
C12 0.0009949 0.0004546 0.0037153 0.0015670 0.0177730 0.0289870 0.6498576 0.0363793 0.0423889 0.0311628 0.6875590 3.9322885 0.0457085 0.0041743 0.0071249 0.0003394 0.0000195 0.0000254 0.0000010 0.0000013 0.0000092 0.0001188
O13 0.0000305 0.0000264 0.0000811 0.0001227 0.0003340 0.0008397 0.0064559 0.0109555 0.0075111 0.0545487 0.4502281 0.0457085 7.8988239 0.4126334 0.0821220 0.0000108 0.0000007 0.0000008 0.0000001 0.0000001 0.0000004 0.0000044
C14 0.0000146 0.0000071 0.0000463 0.0000213 0.0001591 0.0001735 0.0009629 0.0010200 0.0041767 0.0143882 0.0145045 0.0041743 0.4126334 3.3082349 0.4134827 0.0000048 0.0000003 0.0000004 0.0000000 0.0000000 0.0000002 0.0000016
O15 0.0003604 0.0001827 0.0011168 0.0003412 0.0031327 0.0010321 0.0092658 0.0065400 0.0429690 0.4539328 0.0514319 0.0071249 0.0821220 0.4134827 7.8685128 0.0001247 0.0000069 0.0000092 0.0000004 0.0000006 0.0000035 0.0000343
N16 0.1239711 0.5373911 0.0305650 0.0120282 0.0010067 0.0026247 0.0001934 0.0004308 0.0000471 0.0003493 0.0000500 0.0003394 0.0000108 0.0000048 0.0001247 6.2126464 0.4433503 0.0399144 0.0071540 0.0320811 0.4713642 0.0044438
