

N1 6.4762303 0.4951737 0.0373323 0.0072966 0.0006788 0.0003560 0.0017628 0.4399500
C2 0.4951737 3.6270486 0.4889195 0.0249050 0.0037488 0.0009143 0.0145696 0.0126287
C3 0.0373323 0.4889195 3.8788464 0.4976014 0.0203016 0.0090840 0.0096391 0.0054336
C4 0.0072966 0.0249050 0.4976014 3.8931628 0.4851239 0.0556261 0.0309942 0.0004964
C5 0.0006788 0.0037488 0.0203016 0.4851239 2.9703323 0.6860312 0.4450824 0.0001425
O6 0.0003560 0.0009143 0.0090840 0.0556261 0.6860312 8.1043628 0.1515424 0.0000877
O7 0.0017628 0.0145696 0.0096391 0.0309942 0.4450824 0.1515424 8.0698062 0.0004071
