

C1 4.0094597 0.4888861 0.0622527 0.0436591 0.4690529
C2 0.4888861 3.2698392 0.7345442 0.5414404 0.0247681
O3 0.0622527 0.7345442 8.0757619 0.1287472 0.0132972
S4 0.0436591 0.5414404 0.1287472 14.7157931 0.0048038
