

C1 4.0149610 0.8944541 0.0428850 0.0461350 0.0136161 0.0012602 0.0001624 0.4702186
C2 0.8944541 3.9593426 0.5015348 0.0558005 0.0399604 0.0046073 0.0005346 0.0276203
C3 0.0428850 0.5015348 2.8968898 0.6549631 0.4402160 0.0113003 0.0043497 0.0041778
O4 0.0461350 0.0558005 0.6549631 8.1471908 0.1365444 0.0195008 0.0025087 0.0175997
O5 0.0136161 0.0399604 0.4402160 0.1365444 7.8782125 0.4118129 0.0452254 0.0012811
C6 0.0012602 0.0046073 0.0113003 0.0195008 0.4118129 3.6229802 0.4855326 0.0000910
C7 0.0001624 0.0005346 0.0043497 0.0025087 0.0452254 0.4855326 3.9778068 0.0000237
