

C1 3.9818104 0.4905367 0.0439936 0.0053928 0.0017463 0.0026292 0.0002580 0.0013819 0.0001258 0.0000193 0.4756621
C2 0.4905367 3.5082624 0.4287249 0.0130002 0.0039004 0.0004703 0.0000966 0.0033596 0.0007342 0.0000811 0.0209936
O3 0.0439936 0.4287249 7.9510451 0.3944858 0.0785502 0.0043274 0.0010407 0.0758910 0.0038565 0.0009129 0.0078815
C4 0.0053928 0.0130002 0.3944858 2.8268060 0.3946152 0.0178886 0.0049400 0.3917271 0.0160140 0.0048724 0.0009821
O5 0.0017463 0.0039004 0.0785502 0.3946152 7.8947932 0.4313858 0.0397623 0.0737729 0.0039355 0.0009924 0.0002493
C6 0.0026292 0.0004703 0.0043274 0.0178886 0.4313858 3.5011310 0.4873814 0.0037884 0.0010781 0.0001086 0.0004296
C7 0.0002580 0.0000966 0.0010407 0.0049400 0.0397623 0.4873814 3.9717971 0.0009549 0.0001125 0.0000353 0.0000377
O8 0.0013819 0.0033596 0.0758910 0.3917271 0.0737729 0.0037884 0.0009549 7.9048278 0.4312895 0.0388003 0.0003308
C9 0.0001258 0.0007342 0.0038565 0.0160140 0.0039355 0.0010781 0.0001125 0.4312895 3.5027580 0.4914718 0.0000447
C10 0.0000193 0.0000811 0.0009129 0.0048724 0.0009924 0.0001086 0.0000353 0.0388003 0.4914718 3.9760867 0.0000050
