

C1 3.9694460 0.4910737 0.0305712 0.0063160 0.0006742 0.0014056 0.0002359 0.0000323 0.0000051 0.0000041 0.0000006 0.0000026 0.0000009 0.0000000 0.0000006 0.0000047 0.4812199
C2 0.4910737 3.8803008 0.4916382 0.0234629 0.0038211 0.0176315 0.0007242 0.0000629 0.0000116 0.0000077 0.0000014 0.0000041 0.0000013 0.0000001 0.0000011 0.0000074 0.0213910
C3 0.0305712 0.4916382 3.8486877 0.4935619 0.0205554 0.0155612 0.0051592 0.0009018 0.0001455 0.0000637 0.0000099 0.0000364 0.0000130 0.0000005 0.0000096 0.0000694 0.0023935
C4 0.0063160 0.0234629 0.4935619 3.8955413 0.4751694 0.0466217 0.0382886 0.0042432 0.0005256 0.0002652 0.0000382 0.0001479 0.0000512 0.0000017 0.0000369 0.0002841 0.0004299
C5 0.0006742 0.0038211 0.0205554 0.4751694 2.9506395 0.6710579 0.4426625 0.0115950 0.0043587 0.0007973 0.0001746 0.0003139 0.0001107 0.0000047 0.0001652 0.0008629 0.0000531
O6 0.0014056 0.0176315 0.0155612 0.0466217 0.6710579 8.0981615 0.1345470 0.0200477 0.0024760 0.0007534 0.0001677 0.0003233 0.0001040 0.0000051 0.0001695 0.0008060 0.0003248
O7 0.0002359 0.0007242 0.0051592 0.0382886 0.4426625 0.1345470 7.8764019 0.4123645 0.0468504 0.0090025 0.0013437 0.0023722 0.0007711 0.0000308 0.0013644 0.0103519 0.0000337
C8 0.0000323 0.0000629 0.0009018 0.0042432 0.0115950 0.0200477 0.4123645 3.5966045 0.4875010 0.0268119 0.0047700 0.0028633 0.0009866 0.0000925 0.0048498 0.0290694 0.0000039
C9 0.0000051 0.0000116 0.0001455 0.0005256 0.0043587 0.0024760 0.0468504 0.4875010 3.8641895 0.6722682 0.0364605 0.0409234 0.0107594 0.0005831 0.0347123 0.6813953 0.0000010
C10 0.0000041 0.0000077 0.0000637 0.0002652 0.0007973 0.0007534 0.0090025 0.0268119 0.6722682 3.9348992 0.7024820 0.0353697 0.0073333 0.0012050 0.0491407 0.0361889 0.0000004
C11 0.0000006 0.0000014 0.0000099 0.0000382 0.0001746 0.0001677 0.0013437 0.0047700 0.0364605 0.7024820 3.9382503 0.6636324 0.0492018 0.0042646 0.0346440 0.0491172 0.0000002
C12 0.0000026 0.0000041 0.0000364 0.0001479 0.0003139 0.0003233 0.0023722 0.0028633 0.0409234 0.0353697 0.6636324 3.5780864 0.4572360 0.0144887 0.6570951 0.0355157 0.0000002
O13 0.0000009 0.0000013 0.0000130 0.0000512 0.0001107 0.0001040 0.0007711 0.0009866 0.0107594 0.0073333 0.0492018 0.4572360 7.9006118 0.4395122 0.0528076 0.0078495 0.0000003
C14 0.0000000 0.0000001 0.0000005 0.0000017 0.0000047 0.0000051 0.0000308 0.0000925 0.0005831 0.0012050 0.0042646 0.0144887 0.4395122 3.6522118 0.0126467 0.0012037 0.0000000
C15 0.0000006 0.0000011 0.0000096 0.0000369 0.0001652 0.0001695 0.0013644 0.0048498 0.0347123 0.0491407 0.0346440 0.6570951 0.0528076 0.0126467 3.9596624 0.6953608 0.0000001
C16 0.0000047 0.0000074 0.0000694 0.0002841 0.0008629 0.0008060 0.0103519 0.0290694 0.6813953 0.0361889 0.0491172 0.0355157 0.0078495 0.0012037 0.6953608 3.9342508 0.0000004
