

C1 3.9717971 0.4966677 0.0384337 0.0043366 0.0026410 0.0006326 0.0000396 0.0000058 0.0000069 0.0000056 0.0000476 0.4793330
C2 0.4966677 3.5999324 0.4116112 0.0119860 0.0246441 0.0038943 0.0004089 0.0000480 0.0000386 0.0000461 0.0003946 0.0216421
O3 0.0384337 0.4116112 7.8701921 0.4414132 0.1313553 0.0284433 0.0097956 0.0009309 0.0004691 0.0008511 0.0101766 0.0023007
C4 0.0043366 0.0119860 0.4414132 2.9554389 0.6743573 0.4612507 0.0262329 0.0043399 0.0010142 0.0039108 0.0300765 0.0002566
O5 0.0026410 0.0246441 0.1313553 0.6743573 8.1230237 0.0533585 0.0098998 0.0018222 0.0003087 0.0021901 0.0112641 0.0003321
C6 0.0006326 0.0038943 0.0284433 0.4612507 0.0533585 3.8063069 0.4828701 0.0193710 0.0121643 0.0192969 0.4806961 0.0000333
C7 0.0000396 0.0004089 0.0097956 0.0262329 0.0098998 0.4828701 3.8893967 0.4959088 0.0223702 0.0073323 0.0186336 0.0000091
C8 0.0000058 0.0000480 0.0009309 0.0043399 0.0018222 0.0193710 0.4959088 3.8618864 0.4878355 0.0275618 0.0055524 0.0000015
C9 0.0000069 0.0000386 0.0004691 0.0010142 0.0003087 0.0121643 0.0223702 0.4878355 3.8809420 0.4877311 0.0259253 0.0000016
C10 0.0000056 0.0000461 0.0008511 0.0039108 0.0021901 0.0192969 0.0073323 0.0275618 0.4877311 3.8708806 0.4954848 0.0000034
C11 0.0000476 0.0003946 0.0101766 0.0300765 0.0112641 0.4806961 0.0186336 0.0055524 0.0259253 0.4954848 3.8870277 0.0000180
