

C1 3.9675103 0.4868818 0.0308585 0.0059865 0.0009318 0.0017971 0.0011124 0.0007503 0.0000306 0.0000051 0.0000248 0.0000191 0.0000110 0.0000016 0.4756635
C2 0.4868818 3.8652455 0.4923186 0.0194682 0.0074115 0.0111086 0.0072197 0.0033306 0.0001341 0.0000132 0.0000825 0.0000979 0.0000440 0.0000061 0.0210731
C3 0.0308585 0.4923186 3.8732782 0.4744260 0.0227824 0.0238646 0.0385472 0.0098333 0.0004560 0.0000408 0.0001749 0.0002921 0.0001056 0.0000148 0.0109199
C4 0.0059865 0.0194682 0.4744260 3.8576887 0.4775110 0.4890450 0.5133149 0.0321405 0.0014832 0.0004431 0.0007779 0.0004165 0.0002521 0.0000403 0.0009186
C5 0.0009318 0.0074115 0.0227824 0.4775110 3.9541585 0.0293800 0.0411085 0.0084448 0.0005237 0.0002417 0.0001269 0.0000424 0.0000181 0.0000025 0.0000780
C6 0.0017971 0.0111086 0.0238646 0.4890450 0.0293800 3.9449404 0.0353614 0.0053529 0.0007499 0.0001238 0.0063094 0.0001870 0.0000445 0.0000110 0.0005301
S7 0.0011124 0.0072197 0.0385472 0.5133149 0.0411085 0.0353614 14.6199996 0.6374418 0.0326226 0.0070347 0.0071858 0.0097786 0.0020695 0.0003223 0.0001533
S8 0.0007503 0.0033306 0.0098333 0.0321405 0.0084448 0.0053529 0.6374418 14.5692024 0.5177952 0.0386674 0.0355348 0.0324607 0.0168847 0.0018811 0.0000613
C9 0.0000306 0.0001341 0.0004560 0.0014832 0.0005237 0.0007499 0.0326226 0.5177952 3.8661554 0.4794695 0.4866988 0.4693076 0.0216334 0.0059525 0.0000031
C10 0.0000051 0.0000132 0.0000408 0.0004431 0.0002417 0.0001238 0.0070347 0.0386674 0.4794695 3.9569283 0.0285482 0.0237706 0.0089975 0.0009950 0.0000011
C11 0.0000248 0.0000825 0.0001749 0.0007779 0.0001269 0.0063094 0.0071858 0.0355348 0.4866988 0.0285482 3.9312195 0.0275447 0.0051557 0.0008679 0.0000045
C12 0.0000191 0.0000979 0.0002921 0.0004165 0.0000424 0.0001870 0.0097786 0.0324607 0.4693076 0.0237706 0.0275447 3.8658087 0.4893077 0.0293677 0.0000021
C13 0.0000110 0.0000440 0.0001056 0.0002521 0.0000181 0.0000445 0.0020695 0.0168847 0.0216334 0.0089975 0.0051557 0.4893077 3.8768407 0.4972722 0.0000008
C14 0.0000016 0.0000061 0.0000148 0.0000403 0.0000025 0.0000110 0.0003223 0.0018811 0.0059525 0.0009950 0.0008679 0.0293677 0.4972722 3.9567610 0.0000002
