

C1 3.8717676 0.4924219 0.0267624 0.0108954 0.0329501 0.4940347 0.4608022
C2 0.4924219 3.8800782 0.4888992 0.0391069 0.0377382 0.0235220 0.0194322
C3 0.0267624 0.4888992 3.9864653 0.5287565 0.0294882 0.0033341 0.0110755
S4 0.0108954 0.0391069 0.5287565 14.7447066 0.6042150 0.0301437 0.0045733
S5 0.0329501 0.0377382 0.0294882 0.6042150 14.6768370 0.5362477 0.0023237
C6 0.4940347 0.0235220 0.0033341 0.0301437 0.5362477 4.0021505 0.0220208
