

C1 3.9658344 0.5030918 0.0289205 0.0133706 0.0328915 0.0053839 0.0011817 0.0002400 0.0004921 0.0001670 0.0012841 0.4743975
C2 0.5030918 3.8461806 0.5463568 0.0484028 0.8180293 0.0319870 0.0140104 0.0019233 0.0063708 0.0019422 0.0177330 0.0231896
C3 0.0289205 0.5463568 3.3647785 1.1920465 0.0408124 0.0105851 0.0016821 0.0005962 0.0010794 0.0014310 0.0154695 0.0022151
N4 0.0133706 0.0484028 1.1920465 6.6957435 0.0500327 0.0069655 0.0028190 0.0013448 0.0019373 0.0025487 0.0153555 0.0008353
C5 0.0328915 0.8180293 0.0408124 0.0500327 3.9168202 0.5319354 0.0314259 0.0056674 0.0033232 0.0054028 0.0310307 0.0113438
C6 0.0053839 0.0319870 0.0105851 0.0069655 0.5319354 3.8683416 0.6706554 0.0367631 0.0447078 0.0347378 0.6714933 0.0008067
C7 0.0011817 0.0140104 0.0016821 0.0028190 0.0314259 0.6706554 3.9619205 0.6998061 0.0354251 0.0510066 0.0337187 0.0007582
C8 0.0002400 0.0019233 0.0005962 0.0013448 0.0056674 0.0367631 0.6998061 3.9547197 0.6934889 0.0369144 0.0494176 0.0000890
C9 0.0004921 0.0063708 0.0010794 0.0019373 0.0033232 0.0447078 0.0354251 0.6934889 3.9548806 0.6938588 0.0371335 0.0005184
C10 0.0001670 0.0019422 0.0014310 0.0025487 0.0054028 0.0347378 0.0510066 0.0369144 0.6938588 3.9389533 0.6892057 0.0001197
C11 0.0012841 0.0177330 0.0154695 0.0153555 0.0310307 0.6714933 0.0337187 0.0494176 0.0371335 0.6892057 3.9417555 0.0008936
