

C1 3.6377725 0.4481941 0.0219397 0.0049283 0.0005134 0.0001027 0.0005544 0.0000245 0.0007348 0.0000578 0.0001947 0.0000138 0.0000063 0.0000007 0.0000030 0.0000002 0.0000013 0.0000002 0.0000068 0.4578938
O2 0.4481941 7.9247951 0.4353007 0.0327764 0.0068813 0.0006687 0.0052578 0.0000916 0.0126331 0.0005628 0.0015746 0.0000786 0.0000469 0.0000077 0.0000143 0.0000014 0.0000065 0.0000011 0.0000359 0.0387209
C3 0.0219397 0.4353007 3.5252800 0.4736851 0.0196927 0.0023389 0.0080972 0.0003911 0.0359337 0.0036139 0.0029869 0.0005446 0.0002280 0.0000196 0.0001435 0.0000086 0.0000544 0.0000063 0.0002887 0.0069792
C4 0.0049283 0.0327764 0.4736851 3.6075852 0.4798255 0.0195960 0.0021090 0.0057105 0.4433792 0.0122863 0.0225661 0.0036553 0.0008132 0.0000618 0.0001531 0.0000126 0.0001712 0.0000327 0.0007714 0.0005904
C5 0.0005134 0.0068813 0.0196927 0.4798255 3.8669895 0.4945389 0.0221300 0.0271122 0.0467540 0.0043305 0.0033337 0.0005543 0.0002602 0.0000233 0.0001640 0.0000095 0.0000574 0.0000060 0.0003259 0.0003319
C6 0.0001027 0.0006687 0.0023389 0.0195960 0.4945389 3.8058988 0.4956119 0.4777259 0.0070762 0.0009990 0.0007093 0.0002069 0.0000717 0.0000066 0.0000455 0.0000027 0.0000170 0.0000025 0.0000935 0.0000182
C7 0.0005544 0.0052578 0.0080972 0.0021090 0.0221300 0.4956119 3.9750234 0.0308413 0.0005702 0.0000788 0.0000769 0.0000116 0.0000058 0.0000006 0.0000032 0.0000002 0.0000011 0.0000001 0.0000060 0.0000751
C8 0.0000245 0.0000916 0.0003911 0.0057105 0.0271122 0.4777259 0.0308413 3.9714001 0.0010363 0.0001680 0.0001101 0.0000409 0.0000161 0.0000017 0.0000099 0.0000006 0.0000040 0.0000006 0.0000199 0.0000097
N9 0.0007348 0.0126331 0.0359337 0.4433792 0.0467540 0.0070762 0.0005702 0.0010363 6.3329146 0.5226595 0.1285779 0.0354812 0.0144653 0.0013913 0.0034919 0.0002350 0.0017675 0.0002389 0.0090175 0.0001114
C10 0.0000578 0.0005628 0.0036139 0.0122863 0.0043305 0.0009990 0.0000788 0.0001680 0.5226595 2.9713563 0.6399404 0.4978358 0.0266883 0.0048841 0.0042828 0.0003134 0.0044637 0.0005579 0.0260792 0.0000088
O11 0.0001947 0.0015746 0.0029869 0.0225661 0.0033337 0.0007093 0.0000769 0.0001101 0.1285779 0.6399404 8.1446885 0.0532354 0.0155895 0.0031119 0.0058912 0.0004567 0.0022050 0.0001406 0.0264650 0.0000302
C12 0.0000138 0.0000786 0.0005446 0.0036553 0.0005543 0.0002069 0.0000116 0.0000409 0.0354812 0.4978358 0.0532354 3.8851222 0.6772226 0.0343664 0.0425617 0.0025569 0.0329839 0.0045720 0.6632736 0.0000023
C13 0.0000063 0.0000469 0.0002280 0.0008132 0.0002602 0.0000717 0.0000058 0.0000161 0.0144653 0.0266883 0.0155895 0.6772226 3.9459121 0.6956965 0.0353628 0.0050524 0.0438341 0.0025575 0.0358444 0.0000019
C14 0.0000007 0.0000077 0.0000196 0.0000618 0.0000233 0.0000066 0.0000006 0.0000017 0.0013913 0.0048841 0.0031119 0.0343664 0.6956965 3.9542584 0.6770899 0.0302715 0.0336644 0.0046139 0.0490322 0.0000004
C15 0.0000030 0.0000143 0.0001435 0.0001531 0.0001640 0.0000455 0.0000032 0.0000099 0.0034919 0.0042828 0.0058912 0.0425617 0.0353628 0.6770899 3.8864007 0.5114836 0.6607587 0.0257332 0.0378288 0.0000006
C16 0.0000002 0.0000014 0.0000086 0.0000126 0.0000095 0.0000027 0.0000002 0.0000006 0.0002350 0.0003134 0.0004567 0.0025569 0.0050524 0.0302715 0.5114836 3.9772483 0.0241072 0.0117902 0.0045918 0.0000001
C17 0.0000013 0.0000065 0.0000544 0.0001712 0.0000574 0.0000170 0.0000011 0.0000040 0.0017675 0.0044637 0.0022050 0.0329839 0.0438341 0.0336644 0.6607587 0.0241072 3.8739474 0.5119511 0.6894891 0.0000004
C18 0.0000002 0.0000011 0.0000063 0.0000327 0.0000060 0.0000025 0.0000001 0.0000006 0.0002389 0.0005579 0.0001406 0.0045720 0.0025575 0.0046139 0.0257332 0.0117902 0.5119511 3.9765497 0.0280539 0.0000000
C19 0.0000068 0.0000359 0.0002887 0.0007714 0.0003259 0.0000935 0.0000060 0.0000199 0.0090175 0.0260792 0.0264650 0.6632736 0.0358444 0.0490322 0.0378288 0.0045918 0.6894891 0.0280539 3.9376421 0.0000009
