

C1 3.9829061 0.4817570 0.0547057 0.0388211 0.4722219
C2 0.4817570 2.9403058 0.6932188 0.4415026 0.0192921
O3 0.0547057 0.6932188 8.1292682 0.1475680 0.0110534
O4 0.0388211 0.4415026 0.1475680 8.0900143 0.0058599
