

C1 3.9590540 0.4838357 0.0266820 0.0055316 0.0022507 0.0008223 0.0037960 0.0003652 0.0006318 0.0295377 0.4805193
C2 0.4838357 3.8129448 0.4881206 0.0242809 0.0093033 0.0068007 0.0189250 0.0014212 0.0045733 0.4875615 0.0193634
C3 0.0266820 0.4881206 3.9304253 0.4771365 0.0654353 0.0220647 0.0070339 0.0041449 0.0006897 0.0206016 0.0054398
C4 0.0055316 0.0242809 0.4771365 3.2376311 0.7135383 0.4744491 0.0199602 0.0042154 0.0048313 0.0049814 0.0005031
O5 0.0022507 0.0093033 0.0654353 0.7135383 8.1777489 0.0680526 0.0082275 0.0010139 0.0017185 0.0008985 0.0001581
C6 0.0008223 0.0068007 0.0220647 0.4744491 0.0680526 3.9096019 0.4780964 0.0270328 0.0278708 0.0211272 0.0001861
C7 0.0037960 0.0189250 0.0070339 0.0199602 0.0082275 0.4780964 3.7602917 0.4774203 0.4722761 0.4826591 0.0011934
C8 0.0003652 0.0014212 0.0041449 0.0042154 0.0010139 0.0270328 0.4774203 3.9620902 0.0299601 0.0241782 0.0000396
C9 0.0006318 0.0045733 0.0006897 0.0048313 0.0017185 0.0278708 0.4722761 0.0299601 3.9553099 0.0288576 0.0002559
C10 0.0295377 0.4875615 0.0206016 0.0049814 0.0008985 0.0211272 0.4826591 0.0241782 0.0288576 3.8846125 0.0056333
