

C1 4.0790283 0.5522738 0.0196343 0.0041560 0.0060033 0.0006840 0.0006485 0.0036050 0.0000848 0.0000404 0.0000130 0.0000042 0.4713301
S2 0.5522738 14.6266263 0.5212148 0.0437356 0.0384288 0.0182862 0.0065385 0.0293166 0.0011052 0.0003371 0.0001247 0.0001228 0.0285601
C3 0.0196343 0.5212148 3.8975347 0.4976303 0.4822238 0.0280071 0.0167462 0.0045268 0.0004018 0.0001585 0.0000283 0.0000184 0.0033547
C4 0.0041560 0.0437356 0.4976303 3.9547434 0.0244950 0.0052812 0.0023748 0.0010390 0.0001888 0.0000248 0.0000067 0.0000049 0.0013931
C5 0.0060033 0.0384288 0.4822238 0.0244950 3.8662647 0.4681897 0.0548403 0.0309801 0.0041973 0.0003832 0.0002095 0.0001530 0.0063837
C6 0.0006840 0.0182862 0.0280071 0.0052812 0.4681897 2.9303180 0.6647391 0.4437430 0.0119482 0.0036077 0.0007072 0.0013657 0.0003340
O7 0.0006485 0.0065385 0.0167462 0.0023748 0.0548403 0.6647391 8.1116461 0.1362281 0.0132566 0.0174233 0.0014373 0.0016863 0.0004010
O8 0.0036050 0.0293166 0.0045268 0.0010390 0.0309801 0.4437430 0.1362281 7.8654389 0.4049109 0.0370158 0.0074038 0.0140658 0.0011404
C9 0.0000848 0.0011052 0.0004018 0.0001888 0.0041973 0.0119482 0.0132566 0.4049109 3.6080100 0.4782536 0.0262654 0.0257032 0.0000332
C10 0.0000404 0.0003371 0.0001585 0.0000248 0.0003832 0.0036077 0.0174233 0.0370158 0.4782536 3.8040899 0.4890558 0.4856407 0.0000170
C11 0.0000130 0.0001247 0.0000283 0.0000067 0.0002095 0.0007072 0.0014373 0.0074038 0.0262654 0.4890558 3.9741145 0.0304105 0.0000057
C12 0.0000042 0.0001228 0.0000184 0.0000049 0.0001530 0.0013657 0.0016863 0.0140658 0.0257032 0.4856407 0.0304105 3.9657328 0.0000038
