

C1 3.9670279 0.5030302 0.0332342 0.0053995 0.0007514 0.0005378 0.0002439 0.0003099 0.0008053 0.0052016 0.0344123 0.4754788
C2 0.5030302 3.9970175 0.5327235 0.0170901 0.0061080 0.0034679 0.0005140 0.0018088 0.0065861 0.0182785 0.5210091 0.0227159
S3 0.0332342 0.5327235 14.6219747 0.5144429 0.0408605 0.0500353 0.0091432 0.0021525 0.0010580 0.0065013 0.0766345 0.0038844
C4 0.0053995 0.0170901 0.5144429 3.6608062 0.4801218 0.4827589 0.0198127 0.0042695 0.0050747 0.0179160 0.0058538 0.0006700
C5 0.0007514 0.0061080 0.0408605 0.4801218 3.9666465 0.0371368 0.0108221 0.0016550 0.0010478 0.0052702 0.0009138 0.0001085
N6 0.0005378 0.0034679 0.0500353 0.4827589 0.0371368 6.1203086 0.4716195 0.0304611 0.0425195 0.4777751 0.0501768 0.0001000
C7 0.0002439 0.0005140 0.0091432 0.0198127 0.0108221 0.4716195 3.6530602 0.4741664 0.0219803 0.0223261 0.0083794 0.0000308
C8 0.0003099 0.0018088 0.0021525 0.0042695 0.0016550 0.0304611 0.4741664 3.9004528 0.4815410 0.0294246 0.0077914 0.0000897
C9 0.0008053 0.0065861 0.0010580 0.0050747 0.0010478 0.0425195 0.0219803 0.4815410 3.8841613 0.4660185 0.0325294 0.0001779
C10 0.0052016 0.0182785 0.0065013 0.0179160 0.0052702 0.4777751 0.0223261 0.0294246 0.4660185 3.6921785 0.5334323 0.0009314
S11 0.0344123 0.5210091 0.0766345 0.0058538 0.0009138 0.0501768 0.0083794 0.0077914 0.0325294 0.5334323 14.6100088 0.0048205
