

C1 3.6833280 0.4338802 0.0173508 0.0055342 0.0021922 0.0087820 0.0005766 0.0000843 0.0018543 0.0007048 0.0054882 0.0006281 0.0003109 0.0087893 0.0001609 0.0000208 0.0000769 0.0000309 0.0000300 0.4627882
O2 0.4338802 7.8723262 0.4400081 0.0501739 0.0178711 0.0083558 0.0064823 0.0011333 0.0064700 0.0068237 0.0454959 0.0083139 0.0015632 0.0259545 0.0008221 0.0001513 0.0010671 0.0002156 0.0001778 0.0329096
C3 0.0173508 0.4400081 3.5553816 0.6360054 0.0255925 0.0121739 0.0311066 0.0046274 0.0434844 0.0372870 0.6623147 0.0224461 0.0079547 0.0034037 0.0050278 0.0002784 0.0037223 0.0009208 0.0008477 0.0090277
C4 0.0055342 0.0501739 0.6360054 3.9284485 0.4877358 0.0584750 0.6667935 0.0270332 0.0368854 0.0480091 0.0305010 0.0034897 0.0008753 0.0002923 0.0007864 0.0001237 0.0022629 0.0022866 0.0023852 0.0021661
C5 0.0021922 0.0178711 0.0255925 0.4877358 3.2707387 0.7531398 0.0261685 0.0102108 0.0043408 0.0030321 0.0032440 0.0007673 0.0000874 0.0000915 0.0001426 0.0000111 0.0001484 0.0001659 0.0001767 0.0001944
O6 0.0087820 0.0083558 0.0121739 0.0584750 0.7531398 8.0903726 0.0127163 0.0070991 0.0018009 0.0025538 0.0013386 0.0004470 0.0000380 0.0000927 0.0000962 0.0000094 0.0001297 0.0001542 0.0001421 0.0013598
C7 0.0005766 0.0064823 0.0311066 0.6667935 0.0261685 0.0127163 3.8575449 0.5097632 0.6849995 0.0326075 0.0372744 0.0020360 0.0027744 0.0003639 0.0010460 0.0007006 0.0040144 0.0013040 0.0012037 0.0002569
C8 0.0000843 0.0011333 0.0046274 0.0270332 0.0102108 0.0070991 0.5097632 3.9769337 0.0273201 0.0046845 0.0021694 0.0001599 0.0001674 0.0000311 0.0000723 0.0001644 0.0006073 0.0000731 0.0000723 0.0000245
C9 0.0018543 0.0064700 0.0434844 0.0368854 0.0043408 0.0018009 0.6849995 0.0273201 3.9522489 0.6681341 0.0329033 0.0038787 0.0010709 0.0006811 0.0007228 0.0038411 0.0241161 0.0121204 0.0129202 0.0004573
C10 0.0007048 0.0068237 0.0372870 0.0480091 0.0030321 0.0025538 0.0326075 0.0046845 0.6681341 3.8934803 0.6458778 0.0219824 0.0098842 0.0040526 0.0105425 0.0191314 0.4882750 0.0269642 0.0285406 0.0003560
C11 0.0054882 0.0454959 0.6623147 0.0305010 0.0032440 0.0013386 0.0372744 0.0021694 0.0329033 0.6458778 3.8646392 0.4951499 0.0334237 0.0197595 0.0248362 0.0041813 0.0204232 0.0052182 0.0052572 0.0029182
C12 0.0006281 0.0083139 0.0224461 0.0034897 0.0007673 0.0004470 0.0020360 0.0001599 0.0038787 0.0219824 0.4951499 3.7510330 0.4594289 0.4940331 0.4595551 0.0201672 0.0047675 0.0005220 0.0004976 0.0002620
C13 0.0003109 0.0015632 0.0079547 0.0008753 0.0000874 0.0000380 0.0027744 0.0001674 0.0010709 0.0098842 0.0334237 0.4594289 3.9507818 0.0275554 0.0255371 0.0163998 0.0023452 0.0005113 0.0017255 0.0001535
C14 0.0087893 0.0259545 0.0034037 0.0002923 0.0000915 0.0000927 0.0003639 0.0000311 0.0006811 0.0040526 0.0197595 0.4940331 0.0275554 3.9463037 0.0286298 0.0046608 0.0005352 0.0000762 0.0001843 0.0021937
C15 0.0001609 0.0008221 0.0050278 0.0007864 0.0001426 0.0000962 0.0010460 0.0000723 0.0007228 0.0105425 0.0248362 0.4595551 0.0255371 0.0286298 3.8700446 0.4881212 0.0212592 0.0033568 0.0048167 0.0000921
C16 0.0000208 0.0001513 0.0002784 0.0001237 0.0000111 0.0000094 0.0007006 0.0001644 0.0038411 0.0191314 0.0041813 0.0201672 0.0163998 0.0046608 0.4881212 3.8753798 0.4779375 0.0276302 0.0259915 0.0000111
C17 0.0000769 0.0010671 0.0037223 0.0022629 0.0001484 0.0001297 0.0040144 0.0006073 0.0241161 0.4882750 0.0204232 0.0047675 0.0023452 0.0005352 0.0212592 0.4779375 3.7641148 0.4698989 0.4711641 0.0000287
C18 0.0000309 0.0002156 0.0009208 0.0022866 0.0001659 0.0001542 0.0013040 0.0000731 0.0121204 0.0269642 0.0052182 0.0005220 0.0005113 0.0000762 0.0033568 0.0276302 0.4698989 3.9523584 0.0299736 0.0000187
C19 0.0000300 0.0001778 0.0008477 0.0023852 0.0001767 0.0001421 0.0012037 0.0000723 0.0129202 0.0285406 0.0052572 0.0004976 0.0017255 0.0001843 0.0048167 0.0259915 0.4711641 0.0299736 3.9509904 0.0000125
