

C1 3.9638396 0.4951080 0.0299655 0.0062990 0.0025767 0.0002215 0.0001610 0.0000114 0.0001509 0.0000088 0.4733864
C2 0.4951080 3.8720128 0.4846778 0.0307958 0.0117181 0.0008064 0.0005418 0.0000427 0.0006168 0.0000337 0.0197856
C3 0.0299655 0.4846778 3.8708770 0.5096585 0.0336666 0.0052097 0.0012357 0.0000883 0.0012050 0.0001268 0.0116018
C4 0.0062990 0.0307958 0.5096585 3.9682904 0.8794993 0.0330825 0.0115968 0.0008602 0.0189323 0.0022075 0.0012283
C5 0.0025767 0.0117181 0.0336666 0.8794993 3.9518059 0.4748542 0.0445771 0.0034425 0.0522031 0.0037368 0.0004857
C6 0.0002215 0.0008064 0.0052097 0.0330825 0.4748542 3.1387443 0.4082816 0.0164596 0.4059403 0.0175113 0.0000489
O7 0.0001610 0.0005418 0.0012357 0.0115968 0.0445771 0.4082816 7.9509270 0.4443014 0.0767279 0.0042293 0.0000147
C8 0.0000114 0.0000427 0.0000883 0.0008602 0.0034425 0.0164596 0.4443014 3.5812641 0.0039140 0.0007063 0.0000015
O9 0.0001509 0.0006168 0.0012050 0.0189323 0.0522031 0.4059403 0.0767279 0.0039140 7.9144542 0.4457296 0.0000562
C10 0.0000088 0.0000337 0.0001268 0.0022075 0.0037368 0.0175113 0.0042293 0.0007063 0.4457296 3.5991872 0.0000035
