

C1 3.6368154 0.4938247 0.0174971 0.0164373 0.4591095
N2 0.4938247 6.3657041 0.4935484 0.4946734 0.0384795
C3 0.0174971 0.4935484 3.6523367 0.0174218 0.0072523
C4 0.0164373 0.4946734 0.0174218 3.6187656 0.0031482
