

C1 3.9620774 0.5015118 0.0254527 0.0090820 0.0009235 0.0004347 0.0000622 0.0000086 0.0000009 0.0000003 0.0000001 0.0000012 0.0000003 0.4791896
C2 0.5015118 3.8677922 0.4890623 0.0238274 0.0057261 0.0009511 0.0001214 0.0000130 0.0000010 0.0000008 0.0000001 0.0000012 0.0000003 0.0218254
C3 0.0254527 0.4890623 3.8593449 0.4906797 0.0256198 0.0085786 0.0015620 0.0001615 0.0000122 0.0000058 0.0000010 0.0000110 0.0000015 0.0040933
C4 0.0090820 0.0238274 0.4906797 3.8807127 0.4913821 0.0209501 0.0076560 0.0010264 0.0000737 0.0000116 0.0000036 0.0000258 0.0000036 0.0014012
C5 0.0009235 0.0057261 0.0256198 0.4913821 3.8724146 0.4921759 0.0232276 0.0057039 0.0012214 0.0000707 0.0000093 0.0000371 0.0000187 0.0001782
C6 0.0004347 0.0009511 0.0085786 0.0209501 0.4921759 3.8621331 0.4909521 0.0268287 0.0052334 0.0010696 0.0000925 0.0005545 0.0001437 0.0001222
C7 0.0000622 0.0001214 0.0015620 0.0076560 0.0232276 0.4909521 3.8651839 0.4850171 0.0244610 0.0078305 0.0004575 0.0025118 0.0004994 0.0000130
C8 0.0000086 0.0000130 0.0001615 0.0010264 0.0057039 0.0268287 0.4850171 3.8735133 0.4973954 0.0217690 0.0032894 0.0105032 0.0009375 0.0000016
C9 0.0000009 0.0000010 0.0000122 0.0000737 0.0012214 0.0052334 0.0244610 0.4973954 3.8747416 0.4966619 0.0218696 0.0028190 0.0122214 0.0000004
C10 0.0000003 0.0000008 0.0000058 0.0000116 0.0000707 0.0010696 0.0078305 0.0217690 0.4966619 3.8816988 0.4834309 0.0204165 0.0431400 0.0000001
C11 0.0000001 0.0000001 0.0000010 0.0000036 0.0000093 0.0000925 0.0004575 0.0032894 0.0218696 0.4834309 3.5250727 0.4907092 0.4302460 0.0000001
C12 0.0000012 0.0000012 0.0000110 0.0000258 0.0000371 0.0005545 0.0025118 0.0105032 0.0028190 0.0204165 0.4907092 3.9688887 0.0500480 0.0000005
O13 0.0000003 0.0000003 0.0000015 0.0000036 0.0000187 0.0001437 0.0004994 0.0009375 0.0122214 0.0431400 0.4302460 0.0500480 8.0714532 0.0000007
