

C1 4.0299870 0.4856534 0.0680266 0.0281745 0.0040123 0.0008401 0.0004948 0.0000378 0.0000696 0.0001407 0.0000131 0.0000352 0.0000224 0.0000700 0.4708768
C2 0.4856534 3.2184096 0.7122253 0.4688852 0.0192967 0.0050432 0.0011085 0.0001577 0.0002207 0.0002296 0.0000796 0.0002064 0.0001705 0.0010012 0.0233682
O3 0.0680266 0.7122253 8.1529290 0.0593503 0.0256059 0.0026051 0.0007987 0.0001952 0.0001127 0.0002331 0.0001179 0.0003670 0.0001519 0.0006555 0.0139892
C4 0.0281745 0.4688852 0.0593503 3.9168919 0.4915438 0.0245543 0.0094223 0.0012743 0.0009771 0.0020938 0.0003876 0.0023898 0.0020861 0.0099490 0.0022322
C5 0.0040123 0.0192967 0.0256059 0.4915438 3.8834968 0.5040979 0.0332395 0.0160036 0.0052861 0.0025894 0.0041597 0.0185539 0.0100608 0.0021850 0.0003070
C6 0.0008401 0.0050432 0.0026051 0.0245543 0.5040979 3.8988171 0.8112797 0.0298873 0.0364154 0.0447660 0.0197788 0.4906274 0.0253183 0.0271789 0.0000665
C7 0.0004948 0.0011085 0.0007987 0.0094223 0.0332395 0.8112797 3.8938217 0.5109338 0.5457477 0.0336009 0.0066156 0.0267507 0.0070429 0.0118328 0.0000434
C8 0.0000378 0.0001577 0.0001952 0.0012743 0.0160036 0.0298873 0.5109338 3.9565438 0.0241220 0.0041246 0.0004817 0.0047919 0.0007504 0.0007567 0.0000068
C9 0.0000696 0.0002207 0.0001127 0.0009771 0.0052861 0.0364154 0.5457477 0.0241220 3.9758545 0.8612053 0.0313764 0.0077978 0.0011842 0.0019045 0.0000084
C10 0.0001407 0.0002296 0.0002331 0.0020938 0.0025894 0.0447660 0.0336009 0.0041246 0.8612053 3.9725226 0.5203381 0.0223296 0.0042142 0.0039275 0.0000136
C11 0.0000131 0.0000796 0.0001179 0.0003876 0.0041597 0.0197788 0.0066156 0.0004817 0.0313764 0.5203381 3.8800212 0.4794889 0.0291394 0.0295333 0.0000013
C12 0.0000352 0.0002064 0.0003670 0.0023898 0.0185539 0.4906274 0.0267507 0.0047919 0.0077978 0.0223296 0.4794889 3.7737376 0.4725249 0.4627992 0.0000036
C13 0.0000224 0.0001705 0.0001519 0.0020861 0.0100608 0.0253183 0.0070429 0.0007504 0.0011842 0.0042142 0.0291394 0.4725249 3.9633967 0.0272810 0.0000050
C14 0.0000700 0.0010012 0.0006555 0.0099490 0.0021850 0.0271789 0.0118328 0.0007567 0.0019045 0.0039275 0.0295333 0.4627992 0.0272810 3.9618667 0.0000086
