

C1 3.9761304 0.4756062 0.0296704 0.0462882 0.0033897 0.0012064 0.0001378 0.0000467 0.0000235 0.0003635 0.0002112 0.0007735 0.0001854 0.4800197
C2 0.4756062 3.5064004 0.4736730 0.4047180 0.0116037 0.0069614 0.0007389 0.0000592 0.0000823 0.0004001 0.0006577 0.0037288 0.0008367 0.0204186
C3 0.0296704 0.4736730 3.9690346 0.0432716 0.0031515 0.0013400 0.0001404 0.0000505 0.0000277 0.0004133 0.0002240 0.0008143 0.0001795 0.0054178
O4 0.0462882 0.4047180 0.0432716 7.9378406 0.4509253 0.0566464 0.0079159 0.0016517 0.0005123 0.0104431 0.0056780 0.0451805 0.0267677 0.0025662
C5 0.0033897 0.0116037 0.0031515 0.4509253 3.5425807 0.6814567 0.0348431 0.0067853 0.0033241 0.0366092 0.0304142 0.6115716 0.0492019 0.0003167
C6 0.0012064 0.0069614 0.0013400 0.0566464 0.6814567 3.9370711 0.6523281 0.0281561 0.0299712 0.0348739 0.0432008 0.0362356 0.0085285 0.0003160
C7 0.0001378 0.0007389 0.0001404 0.0079159 0.0348431 0.6523281 3.8958922 0.5235594 0.0626651 0.6699834 0.0363491 0.0387456 0.0109465 0.0000489
C8 0.0000467 0.0000592 0.0000505 0.0016517 0.0067853 0.0281561 0.5235594 3.3075071 0.7312422 0.0361540 0.0061177 0.0077030 0.0035535 0.0000057
O9 0.0000235 0.0000823 0.0000277 0.0005123 0.0033241 0.0299712 0.0626651 0.7312422 8.0965648 0.0231029 0.0038303 0.0114882 0.0046801 0.0000099
C10 0.0003635 0.0004001 0.0004133 0.0104431 0.0366092 0.0348739 0.6699834 0.0361540 0.0231029 3.9436852 0.7006443 0.0373840 0.0082189 0.0000513
C11 0.0002112 0.0006577 0.0002240 0.0056780 0.0304142 0.0432008 0.0363491 0.0061177 0.0038303 0.7006443 3.9314536 0.6630283 0.0550222 0.0000344
C12 0.0007735 0.0037288 0.0008143 0.0451805 0.6115716 0.0362356 0.0387456 0.0077030 0.0114882 0.0373840 0.6630283 3.5586671 0.4626433 0.0000565
O13 0.0001854 0.0008367 0.0001795 0.0267677 0.0492019 0.0085285 0.0109465 0.0035535 0.0046801 0.0082189 0.0550222 0.4626433 8.1221354 0.0000226
