

C1 3.9569005 0.4955257 0.0266435 0.0111812 0.0014867 0.0001258 0.0001557 0.0000311 0.0000049 0.0000020 0.0000010 0.0000015 0.0000012 0.0000001 0.0000000 0.0000000 0.0000000 0.4789040
C2 0.4955257 3.8734849 0.4863407 0.0257020 0.0067578 0.0010847 0.0003714 0.0002806 0.0000660 0.0000096 0.0000078 0.0000081 0.0000068 0.0000003 0.0000000 0.0000000 0.0000000 0.0209480
C3 0.0266435 0.4863407 3.8689378 0.4765233 0.0422310 0.0046550 0.0027119 0.0005387 0.0001719 0.0000319 0.0000190 0.0000119 0.0000104 0.0000004 0.0000001 0.0000001 0.0000000 0.0055920
C4 0.0111812 0.0257020 0.4765233 3.6192141 0.4091330 0.0123610 0.0238800 0.0040269 0.0007823 0.0001600 0.0000837 0.0000688 0.0000574 0.0000026 0.0000004 0.0000002 0.0000001 0.0017833
O5 0.0014867 0.0067578 0.0422310 0.4091330 7.8598515 0.4571981 0.1341754 0.0346873 0.0047605 0.0013368 0.0007726 0.0005874 0.0008127 0.0000289 0.0000041 0.0000022 0.0000012 0.0003980
C6 0.0001258 0.0010847 0.0046550 0.0123610 0.4571981 2.9664765 0.6741725 0.4755709 0.0211191 0.0079843 0.0039101 0.0029338 0.0011705 0.0000500 0.0000073 0.0000026 0.0000011 0.0000671
O7 0.0001557 0.0003714 0.0027119 0.0238800 0.1341754 0.6741725 8.0137788 0.0473216 0.0155620 0.0386621 0.0158682 0.0063818 0.0183094 0.0005368 0.0001753 0.0000365 0.0000217 0.0000581
C8 0.0000311 0.0002806 0.0005387 0.0040269 0.0346873 0.4755709 0.0473216 3.9101563 0.4632836 0.0445773 0.0226337 0.0180938 0.0040966 0.0004990 0.0000847 0.0000162 0.0000025 0.0000075
C9 0.0000049 0.0000660 0.0001719 0.0007823 0.0047605 0.0211191 0.0155620 0.4632836 3.4321491 0.4449941 0.4517839 0.0486308 0.0274613 0.0040073 0.0004610 0.0000463 0.0000121 0.0000011
O10 0.0000020 0.0000096 0.0000319 0.0001600 0.0013368 0.0079843 0.0386621 0.0445773 0.4449941 8.0540329 0.0376097 0.0103030 0.0271335 0.0009960 0.0001599 0.0004840 0.0000559 0.0000020
C11 0.0000010 0.0000078 0.0000190 0.0000837 0.0007726 0.0039101 0.0158682 0.0226337 0.4517839 0.0376097 2.9212909 0.6638617 0.4540055 0.0121677 0.0042956 0.0004578 0.0001458 0.0000004
O12 0.0000015 0.0000081 0.0000119 0.0000688 0.0005874 0.0029338 0.0063818 0.0180938 0.0486308 0.0103030 0.6638617 8.1227277 0.1380015 0.0186996 0.0022483 0.0006805 0.0001470 0.0000008
O13 0.0000012 0.0000068 0.0000104 0.0000574 0.0008127 0.0011705 0.0183094 0.0040966 0.0274613 0.0271335 0.4540055 0.1380015 7.8161696 0.4052758 0.0399225 0.0146607 0.0026770 0.0000005
C14 0.0000001 0.0000003 0.0000004 0.0000026 0.0000289 0.0000500 0.0005368 0.0004990 0.0040073 0.0009960 0.0121677 0.0186996 0.4052758 3.6208818 0.4750015 0.0221883 0.0086360 0.0000001
C15 0.0000000 0.0000000 0.0000001 0.0000004 0.0000041 0.0000073 0.0001753 0.0000847 0.0004610 0.0001599 0.0042956 0.0022483 0.0399225 0.4750015 3.8734109 0.4870850 0.0253215 0.0000000
C16 0.0000000 0.0000000 0.0000001 0.0000002 0.0000022 0.0000026 0.0000365 0.0000162 0.0000463 0.0004840 0.0004578 0.0006805 0.0146607 0.0221883 0.4870850 3.8774542 0.4989010 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000001 0.0000012 0.0000011 0.0000217 0.0000025 0.0000121 0.0000559 0.0001458 0.0001470 0.0026770 0.0086360 0.0253215 0.4989010 3.9633994 0.0000000
