

C1 3.9716457 0.4916160 0.0355948 0.0287502 0.0109758 0.4731493
C2 0.4916160 3.8954438 0.5406273 0.4801455 0.0462661 0.0199117
S3 0.0355948 0.5406273 14.7580155 0.0427413 0.0615328 0.0025761
C4 0.0287502 0.4801455 0.0427413 3.9760989 0.5478443 0.0111803
S5 0.0109758 0.0462661 0.0615328 0.5478443 14.7481904 0.0019524
