

C1 4.0497684 0.8832379 0.0382783 0.0331671 0.0120873 0.0022592 0.0012645 0.0001286 0.0014801 0.0005020 0.0001186 0.0000261 0.0000982 0.0098483 0.4867724
C2 0.8832379 3.8942202 0.5092097 0.4918878 0.0286253 0.0057512 0.0024825 0.0002322 0.0032995 0.0007942 0.0001654 0.0000340 0.0001144 0.0273109 0.0327155
C3 0.0382783 0.5092097 3.9641590 0.0193441 0.0069092 0.0011895 0.0005570 0.0000539 0.0005335 0.0001042 0.0000111 0.0000026 0.0001157 0.0071154 0.0069157
C4 0.0331671 0.4918878 0.0193441 3.8080506 0.4700748 0.0300342 0.0143687 0.0008738 0.0216522 0.0059791 0.0007438 0.0002080 0.0005289 0.4810948 0.0074708
C5 0.0120873 0.0286253 0.0069092 0.4700748 3.8735422 0.5036049 0.0328089 0.0058796 0.0149197 0.0016797 0.0001405 0.0000339 0.0002245 0.0198548 0.0008017
C6 0.0022592 0.0057512 0.0011895 0.0300342 0.5036049 3.9743483 0.8576266 0.0357326 0.0335441 0.0049541 0.0006271 0.0001682 0.0014444 0.0124077 0.0001690
C7 0.0012645 0.0024825 0.0005570 0.0143687 0.0328089 0.8576266 3.9062337 0.5118667 0.4847119 0.0350176 0.0037769 0.0005218 0.0029802 0.0226548 0.0000821
C8 0.0001286 0.0002322 0.0000539 0.0008738 0.0058796 0.0357326 0.5118667 3.9749245 0.0182570 0.0164837 0.0007174 0.0001189 0.0008025 0.0018367 0.0000090
C9 0.0014801 0.0032995 0.0005335 0.0216522 0.0149197 0.0335441 0.4847119 0.0182570 3.5700252 0.4010725 0.0114245 0.0040354 0.0222449 0.4706127 0.0001062
O10 0.0005020 0.0007942 0.0001042 0.0059791 0.0016797 0.0049541 0.0350176 0.0164837 0.4010725 7.8786117 0.4401411 0.0371705 0.1371671 0.0386244 0.0000382
C11 0.0001186 0.0001654 0.0000111 0.0007438 0.0001405 0.0006271 0.0037769 0.0007174 0.0114245 0.4401411 2.9493283 0.4908194 0.6762132 0.0039285 0.0000081
C12 0.0000261 0.0000340 0.0000026 0.0002080 0.0000339 0.0001682 0.0005218 0.0001189 0.0040354 0.0371705 0.4908194 3.9912900 0.0526623 0.0005020 0.0000025
O13 0.0000982 0.0001144 0.0001157 0.0005289 0.0002245 0.0014444 0.0029802 0.0008025 0.0222449 0.1371671 0.6762132 0.0526623 8.1046046 0.0028134 0.0000110
C14 0.0098483 0.0273109 0.0071154 0.4810948 0.0198548 0.0124077 0.0226548 0.0018367 0.4706127 0.0386244 0.0039285 0.0005020 0.0028134 3.8799683 0.0006824
