

C1 3.9739248 0.4992743 0.0257973 0.0056709 0.0013730 0.0000685 0.0000268 0.0000100 0.0000089 0.0000908 0.4791888
C2 0.4992743 3.8714096 0.4881282 0.0282040 0.0060537 0.0006321 0.0001001 0.0000668 0.0000365 0.0010423 0.0211905
C3 0.0257973 0.4881282 3.8757269 0.4940424 0.0237789 0.0044076 0.0004396 0.0003482 0.0005405 0.0125210 0.0021102
C4 0.0056709 0.0282040 0.4940424 3.8591173 0.4941862 0.0225645 0.0046377 0.0011112 0.0006449 0.0092066 0.0004259
C5 0.0013730 0.0060537 0.0237789 0.4941862 3.8662443 0.5037227 0.0271587 0.0042127 0.0078158 0.0301210 0.0000756
C6 0.0000685 0.0006321 0.0044076 0.0225645 0.5037227 3.5431940 0.7069428 0.0418215 0.0786149 0.4795304 0.0000075
C7 0.0000268 0.0001001 0.0004396 0.0046377 0.0271587 0.7069428 3.9766739 0.6497298 0.0472180 0.0877911 0.0000020
C8 0.0000100 0.0000668 0.0003482 0.0011112 0.0042127 0.0418215 0.6497298 3.9839674 0.7405373 0.0851836 0.0000017
C9 0.0000089 0.0000365 0.0005405 0.0006449 0.0078158 0.0786149 0.0472180 0.7405373 3.6711611 0.4812457 0.0000024
O10 0.0000908 0.0010423 0.0125210 0.0092066 0.0301210 0.4795304 0.0877911 0.0851836 0.4812457 7.8854111 0.0000136
