

C1 3.9513503 0.5030139 0.0226332 0.0192705 0.0006994 0.0008286 0.0014172 0.0041544 0.0020268 0.0000838 0.4773048
C2 0.5030139 3.8698289 0.4911301 0.0370289 0.0049023 0.0029300 0.0062069 0.0236306 0.0191845 0.0006685 0.0233463
C3 0.0226332 0.4911301 3.4493614 0.6561303 0.0253726 0.0462392 0.0499402 0.5901957 0.0402889 0.0037284 0.0059381
N4 0.0192705 0.0370289 0.6561303 6.4905700 0.6382823 0.0594226 0.0592959 0.0586064 0.0113431 0.0016637 0.0025720
C5 0.0006994 0.0049023 0.0253726 0.6382823 3.5973264 0.6686870 0.0532571 0.0413789 0.0133440 0.0006003 0.0000840
C6 0.0008286 0.0029300 0.0462392 0.0594226 0.6686870 3.5685245 0.6390716 0.0242128 0.0081792 0.0005768 0.0002102
N7 0.0014172 0.0062069 0.0499402 0.0592959 0.0532571 0.6390716 6.5163283 0.6364321 0.0820755 0.0154634 0.0004425
C8 0.0041544 0.0236306 0.5901957 0.0586064 0.0413789 0.0242128 0.6364321 3.1760287 0.4404461 0.0122608 0.0007763
O9 0.0020268 0.0191845 0.0402889 0.0113431 0.0133440 0.0081792 0.0820755 0.4404461 7.9006604 0.4288791 0.0001661
C10 0.0000838 0.0006685 0.0037284 0.0016637 0.0006003 0.0005768 0.0154634 0.0122608 0.4288791 3.6479248 0.0000074
