

C1 3.9697618 0.4964500 0.0243459 0.0096851 0.0015185 0.0001643 0.0000153 0.0000039 0.0000014 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4670766
C2 0.4964500 3.8738086 0.4902702 0.0241929 0.0088636 0.0012310 0.0000795 0.0000295 0.0000096 0.0000012 0.0000005 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0203200
C3 0.0243459 0.4902702 3.8702876 0.4966475 0.0225059 0.0052531 0.0013313 0.0002185 0.0000963 0.0000089 0.0000013 0.0000009 0.0000017 0.0000004 0.0000008 0.0000001 0.0000000 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0098795
C4 0.0096851 0.0241929 0.4966475 3.8718092 0.4859607 0.0281093 0.0056529 0.0010147 0.0002410 0.0000281 0.0000046 0.0000024 0.0000048 0.0000009 0.0000018 0.0000001 0.0000001 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0076180
C5 0.0015185 0.0088636 0.0225059 0.4859607 3.8838988 0.4853671 0.0245604 0.0057120 0.0014165 0.0000824 0.0000326 0.0000059 0.0000168 0.0000039 0.0000092 0.0000004 0.0000002 0.0000002 0.0000005 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0005941
C6 0.0001643 0.0012310 0.0052531 0.0281093 0.4853671 3.8601580 0.4846643 0.0285964 0.0062648 0.0014219 0.0001651 0.0000832 0.0000579 0.0000100 0.0000295 0.0000013 0.0000004 0.0000005 0.0000013 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000749
C7 0.0000153 0.0000795 0.0013313 0.0056529 0.0245604 0.4846643 3.8640174 0.4945440 0.0242043 0.0098669 0.0009958 0.0003372 0.0001699 0.0000201 0.0000598 0.0000023 0.0000022 0.0000030 0.0000049 0.0000002 0.0000000 0.0000001 0.0000000 0.0000002 0.0000106
C8 0.0000039 0.0000295 0.0002185 0.0010147 0.0057120 0.0285964 0.4945440 3.8648518 0.4829461 0.0238906 0.0054124 0.0002818 0.0005536 0.0001401 0.0008601 0.0000188 0.0000058 0.0000038 0.0000092 0.0000005 0.0000001 0.0000002 0.0000000 0.0000004 0.0000022
C9 0.0000014 0.0000096 0.0000963 0.0002410 0.0014165 0.0062648 0.0242043 0.4829461 3.8795998 0.4979891 0.0215971 0.0027962 0.0041132 0.0007051 0.0066787 0.0000993 0.0000375 0.0000279 0.0000531 0.0000022 0.0000002 0.0000003 0.0000001 0.0000010 0.0000008
C10 0.0000002 0.0000012 0.0000089 0.0000281 0.0000824 0.0014219 0.0098669 0.0238906 0.4979891 3.8736196 0.5033159 0.0221919 0.0018315 0.0002229 0.0012432 0.0000414 0.0000224 0.0000284 0.0000491 0.0000009 0.0000012 0.0000005 0.0000002 0.0000061 0.0000002
