

C1 3.9677005 0.5091103 0.0242993 0.0343186 0.0124257 0.0011295 0.0003342 0.0016639 0.0000675 0.0000141 0.0000053 0.0000036 0.0000004 0.0000018 0.0000195 0.4683220
C2 0.5091103 3.8903328 0.5080223 0.8678023 0.0317212 0.0114252 0.0026694 0.0003295 0.0004970 0.0002007 0.0000579 0.0000339 0.0000033 0.0000065 0.0000438 0.0203674
C3 0.0242993 0.5080223 3.9652503 0.0350236 0.0056574 0.0008870 0.0004393 0.0000619 0.0000584 0.0000309 0.0000094 0.0000047 0.0000005 0.0000014 0.0000095 0.0035546
C4 0.0343186 0.8678023 0.0350236 3.9567248 0.5113743 0.0320327 0.0105815 0.0011882 0.0008397 0.0004787 0.0001344 0.0000449 0.0000057 0.0000545 0.0002738 0.0083091
C5 0.0124257 0.0317212 0.0056574 0.5113743 3.8912933 0.5053040 0.0325592 0.0143934 0.0055905 0.0008483 0.0002287 0.0001073 0.0000125 0.0002622 0.0008352 0.0069630
C6 0.0011295 0.0114252 0.0008870 0.0320327 0.5053040 3.9559764 0.8659145 0.0335467 0.0324671 0.0104825 0.0021089 0.0008027 0.0000971 0.0019989 0.0093796 0.0007989
C7 0.0003342 0.0026694 0.0004393 0.0105815 0.0325592 0.8659145 3.8957134 0.5053027 0.4832914 0.0287954 0.0054898 0.0022376 0.0002739 0.0050868 0.0287464 0.0001981
C8 0.0016639 0.0003295 0.0000619 0.0011882 0.0143934 0.0335467 0.5053027 3.9610820 0.0189233 0.0078179 0.0010086 0.0006243 0.0000841 0.0005822 0.0078361 0.0003532
C9 0.0000675 0.0004970 0.0000584 0.0008397 0.0055905 0.0324671 0.4832914 0.0189233 3.7915202 0.4701982 0.0286884 0.0159305 0.0009421 0.0201183 0.4851530 0.0000488
C10 0.0000141 0.0002007 0.0000309 0.0004787 0.0008483 0.0104825 0.0287954 0.0078179 0.4701982 3.8897949 0.5082903 0.0331936 0.0060914 0.0081414 0.0222324 0.0000072
C11 0.0000053 0.0000579 0.0000094 0.0001344 0.0002287 0.0021089 0.0054898 0.0010086 0.0286884 0.5082903 3.9718696 0.8589000 0.0373940 0.0302928 0.0071168 0.0000034
C12 0.0000036 0.0000339 0.0000047 0.0000449 0.0001073 0.0008027 0.0022376 0.0006243 0.0159305 0.0331936 0.8589000 3.9036984 0.5069599 0.5105390 0.0214057 0.0000023
C13 0.0000004 0.0000033 0.0000005 0.0000057 0.0000125 0.0000971 0.0002739 0.0000841 0.0009421 0.0060914 0.0373940 0.5069599 3.9737437 0.0238972 0.0043352 0.0000003
C14 0.0000018 0.0000065 0.0000014 0.0000545 0.0002622 0.0019989 0.0050868 0.0005822 0.0201183 0.0081414 0.0302928 0.5105390 0.0238972 3.8953534 0.4890723 0.0000015
C15 0.0000195 0.0000438 0.0000095 0.0002738 0.0008352 0.0093796 0.0287464 0.0078361 0.4851530 0.0222324 0.0071168 0.0214057 0.0043352 0.4890723 3.8715109 0.0000065
