

C1 3.9579816 0.4952782 0.0291961 0.0061258 0.0011827 0.0002371 0.0000240 0.0000650 0.0000300 0.0000042 0.0000034 0.0000016 0.0000005 0.0000001 0.0000004 0.0000001 0.0000000 0.0000000 0.4728478
C2 0.4952782 3.8753724 0.4882630 0.0261425 0.0054479 0.0008883 0.0000770 0.0008819 0.0001676 0.0000245 0.0000164 0.0000044 0.0000011 0.0000001 0.0000026 0.0000006 0.0000000 0.0000000 0.0216492
C3 0.0291961 0.4882630 3.8648681 0.4898930 0.0225132 0.0056900 0.0010303 0.0070989 0.0009717 0.0000750 0.0000869 0.0000228 0.0000033 0.0000006 0.0000098 0.0000014 0.0000002 0.0000001 0.0092323
C4 0.0061258 0.0261425 0.4898930 3.8709261 0.4883230 0.0253100 0.0102639 0.0223448 0.0056402 0.0008868 0.0002758 0.0002690 0.0000653 0.0000045 0.0000170 0.0000042 0.0000006 0.0000001 0.0009185
C5 0.0011827 0.0054479 0.0225132 0.4883230 3.8055723 0.4780024 0.0226876 0.4749719 0.0363905 0.0040785 0.0022664 0.0004946 0.0001533 0.0000136 0.0000464 0.0000095 0.0000013 0.0000002 0.0000537
C6 0.0002371 0.0008883 0.0056900 0.0253100 0.4780024 3.8809489 0.4973698 0.0235236 0.0161684 0.0005602 0.0007881 0.0000729 0.0000179 0.0000058 0.0002116 0.0000179 0.0000042 0.0000006 0.0000218
C7 0.0000240 0.0000770 0.0010303 0.0102639 0.0226876 0.4973698 3.9623745 0.0085812 0.0019859 0.0001127 0.0001323 0.0000154 0.0000019 0.0000010 0.0000595 0.0000052 0.0000010 0.0000024 0.0000134
C8 0.0000650 0.0008819 0.0070989 0.0223448 0.4749719 0.0235236 0.0085812 3.6192430 0.4078877 0.0121687 0.0211767 0.0041347 0.0007644 0.0000797 0.0004276 0.0000628 0.0000151 0.0000012 0.0000096
O9 0.0000300 0.0001676 0.0009717 0.0056402 0.0363905 0.0161684 0.0019859 0.4078877 7.8457206 0.4431299 0.1329638 0.0320300 0.0044310 0.0007831 0.0117680 0.0016685 0.0001511 0.0000223 0.0000055
C10 0.0000042 0.0000245 0.0000750 0.0008868 0.0040785 0.0005602 0.0001127 0.0121687 0.4431299 2.9716294 0.6680426 0.4588442 0.0223186 0.0055003 0.0305478 0.0056645 0.0010839 0.0000763 0.0000012
O11 0.0000034 0.0000164 0.0000869 0.0002758 0.0022664 0.0007881 0.0001323 0.0211767 0.1329638 0.6680426 8.0663849 0.0433478 0.0226315 0.0296553 0.0096655 0.0022605 0.0005637 0.0000389 0.0000021
C12 0.0000016 0.0000044 0.0000228 0.0002690 0.0004946 0.0000729 0.0000154 0.0041347 0.0320300 0.4588442 0.0433478 3.8187748 0.4745454 0.0240958 0.4789679 0.0226456 0.0052374 0.0008842 0.0000002
C13 0.0000005 0.0000011 0.0000033 0.0000653 0.0001533 0.0000179 0.0000019 0.0007644 0.0044310 0.0223186 0.0226315 0.4745454 3.8697127 0.4948112 0.0220110 0.0079048 0.0009208 0.0001207 0.0000001
C14 0.0000001 0.0000001 0.0000006 0.0000045 0.0000136 0.0000058 0.0000010 0.0000797 0.0007831 0.0055003 0.0296553 0.0240958 0.4948112 3.9518271 0.0050224 0.0009590 0.0001328 0.0000195 0.0000000
C15 0.0000004 0.0000026 0.0000098 0.0000170 0.0000464 0.0002116 0.0000595 0.0004276 0.0117680 0.0305478 0.0096655 0.4789679 0.0220110 0.0050224 3.8673019 0.4866749 0.0241186 0.0080963 0.0000001
C16 0.0000001 0.0000006 0.0000014 0.0000042 0.0000095 0.0000179 0.0000052 0.0000628 0.0016685 0.0056645 0.0022605 0.0226456 0.0079048 0.0009590 0.4866749 3.8587547 0.4943032 0.0241965 0.0000000
C17 0.0000000 0.0000000 0.0000002 0.0000006 0.0000013 0.0000042 0.0000010 0.0000151 0.0001511 0.0010839 0.0005637 0.0052374 0.0009208 0.0001328 0.0241186 0.4943032 3.8673658 0.4992103 0.0000000
C18 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000006 0.0000024 0.0000012 0.0000223 0.0000763 0.0000389 0.0008842 0.0001207 0.0000195 0.0080963 0.0241965 0.4992103 3.9711183 0.0000000
