

C1 3.9870662 0.5302208 0.0361322 0.0059189 0.0035620 0.0011636 0.0001953 0.0000408 0.0000034 0.0000042 0.4730827
C2 0.5302208 3.9289387 0.8568119 0.0418259 0.0467934 0.0118803 0.0011533 0.0001533 0.0000359 0.0000440 0.0234723
C3 0.0361322 0.8568119 3.9613724 0.5120575 0.0572092 0.0360014 0.0042025 0.0005290 0.0000918 0.0003162 0.0094040
C4 0.0059189 0.0418259 0.5120575 2.9342808 0.6557727 0.4415632 0.0118240 0.0039463 0.0002097 0.0007451 0.0013709
O5 0.0035620 0.0467934 0.0572092 0.6557727 8.1164861 0.1330380 0.0201361 0.0020524 0.0003772 0.0007145 0.0010840
O6 0.0011636 0.0118803 0.0360014 0.4415632 0.1330380 7.8587514 0.4074846 0.0332689 0.0048445 0.0265630 0.0004374
C7 0.0001953 0.0011533 0.0042025 0.0118240 0.0201361 0.4074846 3.6144931 0.4888348 0.0239752 0.0031959 0.0000552
C8 0.0000408 0.0001533 0.0005290 0.0039463 0.0020524 0.0332689 0.4888348 3.8545949 0.4908735 0.0236787 0.0000096
C9 0.0000034 0.0000359 0.0000918 0.0002097 0.0003772 0.0048445 0.0239752 0.4908735 3.8711849 0.4993626 0.0000011
C10 0.0000042 0.0000440 0.0003162 0.0007451 0.0007145 0.0265630 0.0031959 0.0236787 0.4993626 3.9435933 0.0000014
