

C1 3.9597106 0.4942445 0.0293259 0.0062264 0.0011469 0.0002578 0.0000164 0.0000088 0.0000009 0.0000003 0.0000001 0.0000002 0.0000047 0.0000013 0.0000127 0.0000019 0.0000005 0.4831072
C2 0.4942445 3.8622370 0.4875347 0.0248715 0.0055532 0.0013102 0.0000492 0.0000495 0.0000043 0.0000014 0.0000009 0.0000007 0.0000196 0.0000136 0.0001202 0.0000104 0.0000013 0.0226257
C3 0.0293259 0.4875347 3.8605735 0.4851133 0.0273693 0.0057232 0.0006497 0.0002128 0.0000215 0.0000045 0.0000019 0.0000023 0.0001559 0.0000869 0.0007843 0.0000699 0.0000070 0.0064854
C4 0.0062264 0.0248715 0.4851133 3.8748487 0.4932223 0.0235093 0.0049491 0.0009607 0.0000483 0.0000247 0.0000075 0.0000164 0.0010331 0.0001892 0.0036048 0.0004541 0.0000996 0.0016253
C5 0.0011469 0.0055532 0.0273693 0.4932223 3.8739255 0.4957339 0.0204992 0.0071271 0.0005107 0.0001064 0.0000500 0.0000074 0.0116243 0.0002913 0.0020213 0.0002944 0.0000172 0.0002833
C6 0.0002578 0.0013102 0.0057232 0.0235093 0.4957339 3.8736790 0.4556902 0.0428471 0.0025282 0.0009457 0.0001408 0.0000180 0.0444438 0.0029873 0.0004521 0.0000696 0.0000360 0.0001200
C7 0.0000164 0.0000492 0.0006497 0.0049491 0.0204992 0.4556902 3.1754337 0.3984391 0.0135642 0.0059766 0.0008693 0.0001617 0.4007539 0.0114413 0.0042155 0.0005901 0.0002755 0.0000058
O8 0.0000088 0.0000495 0.0002128 0.0009607 0.0071271 0.0428471 0.3984391 7.9113193 0.4401952 0.0422934 0.0076821 0.0020780 0.0872512 0.0035465 0.0012805 0.0002569 0.0000803 0.0000046
C9 0.0000009 0.0000043 0.0000215 0.0000483 0.0005107 0.0025282 0.0135642 0.4401952 3.4944323 0.4795100 0.0261379 0.0120978 0.0040770 0.0003179 0.0001582 0.0000375 0.0000055 0.0000006
C10 0.0000003 0.0000014 0.0000045 0.0000247 0.0001064 0.0009457 0.0059766 0.0422934 0.4795100 3.8859844 0.4850593 0.0259199 0.0016351 0.0029730 0.0005099 0.0000633 0.0000212 0.0000002
C11 0.0000001 0.0000009 0.0000019 0.0000075 0.0000500 0.0001408 0.0008693 0.0076821 0.0261379 0.4850593 3.8752968 0.4921801 0.0002165 0.0004241 0.0000464 0.0000088 0.0000029 0.0000002
C12 0.0000002 0.0000007 0.0000023 0.0000164 0.0000074 0.0000180 0.0001617 0.0020780 0.0120978 0.0259199 0.4921801 3.9538507 0.0001080 0.0000489 0.0000095 0.0000015 0.0000005 0.0000001
O13 0.0000047 0.0000196 0.0001559 0.0010331 0.0116243 0.0444438 0.4007539 0.0872512 0.0040770 0.0016351 0.0002165 0.0001080 7.9748758 0.4335503 0.0421886 0.0077436 0.0010754 0.0000026
C14 0.0000013 0.0000136 0.0000869 0.0001892 0.0002913 0.0029873 0.0114413 0.0035465 0.0003179 0.0029730 0.0004241 0.0000489 0.4335503 3.4857217 0.4816889 0.0237840 0.0088705 0.0000005
C15 0.0000127 0.0001202 0.0007843 0.0036048 0.0020213 0.0004521 0.0042155 0.0012805 0.0001582 0.0005099 0.0000464 0.0000095 0.0421886 0.4816889 3.8873880 0.4815420 0.0248282 0.0000013
C16 0.0000019 0.0000104 0.0000699 0.0004541 0.0002944 0.0000696 0.0005901 0.0002569 0.0000375 0.0000633 0.0000088 0.0000015 0.0077436 0.0237840 0.4815420 3.8711043 0.5013950 0.0000003
C17 0.0000005 0.0000013 0.0000070 0.0000996 0.0000172 0.0000360 0.0002755 0.0000803 0.0000055 0.0000212 0.0000029 0.0000005 0.0010754 0.0088705 0.0248282 0.5013950 3.9666114 0.0000001
