

C1 3.9632828 0.4909129 0.0286087 0.0058736 0.0003714 0.0003719 0.0009759 0.0003739 0.0000432 0.0000029 0.0000009 0.0000021 0.0000006 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.4814884
C2 0.4909129 3.8663765 0.4957559 0.0230821 0.0022125 0.0030767 0.0072740 0.0040602 0.0005564 0.0000235 0.0000055 0.0000195 0.0000017 0.0000003 0.0000002 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0211749
C3 0.0286087 0.4957559 3.8710522 0.5071780 0.0226763 0.0021757 0.0007161 0.0014076 0.0001400 0.0000143 0.0000015 0.0000038 0.0000019 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0021594
C4 0.0058736 0.0230821 0.5071780 3.8827889 0.5053755 0.0201101 0.0062220 0.0012394 0.0006698 0.0000826 0.0000082 0.0000064 0.0000032 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0005410
C5 0.0003714 0.0022125 0.0226763 0.5053755 3.8618711 0.4873841 0.0336113 0.0205222 0.0070078 0.0010766 0.0001071 0.0000456 0.0000276 0.0000042 0.0000007 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000003 0.0000895
C6 0.0003719 0.0030767 0.0021757 0.0201101 0.4873841 3.4820954 0.4377634 0.4755164 0.0255064 0.0053944 0.0011778 0.0003524 0.0002841 0.0000568 0.0000042 0.0000007 0.0000003 0.0000001 0.0000000 0.0000001 0.0000018 0.0000969
O7 0.0009759 0.0072740 0.0007161 0.0062220 0.0336113 0.4377634 8.1203158 0.0454682 0.0071381 0.0014488 0.0004880 0.0002561 0.0001257 0.0000226 0.0000033 0.0000007 0.0000008 0.0000002 0.0000002 0.0000002 0.0000017 0.0000937
C8 0.0003739 0.0040602 0.0014076 0.0012394 0.0205222 0.4755164 0.0454682 3.8760900 0.4842463 0.0259979 0.0051458 0.0033139 0.0008346 0.0001745 0.0000278 0.0000038 0.0000010 0.0000007 0.0000002 0.0000004 0.0000085 0.0004452
C9 0.0000432 0.0005564 0.0001400 0.0006698 0.0070078 0.0255064 0.0071381 0.4842463 3.8566845 0.4753480 0.0286844 0.0226047 0.0053997 0.0005891 0.0001530 0.0000182 0.0000042 0.0000019 0.0000009 0.0000015 0.0000269 0.0000643
C10 0.0000029 0.0000235 0.0000143 0.0000826 0.0010766 0.0053944 0.0014488 0.0259979 0.4753480 3.8942730 0.4751327 0.0521956 0.0376155 0.0046704 0.0004151 0.0000651 0.0000349 0.0000253 0.0000093 0.0000061 0.0002247 0.0000163
C11 0.0000009 0.0000055 0.0000015 0.0000082 0.0001071 0.0011778 0.0004880 0.0051458 0.0286844 0.4751327 2.9253150 0.6583905 0.4388120 0.0118343 0.0035706 0.0006176 0.0001970 0.0000689 0.0000424 0.0000274 0.0007302 0.0000023
O12 0.0000021 0.0000195 0.0000038 0.0000064 0.0000456 0.0003524 0.0002561 0.0033139 0.0226047 0.0521956 0.6583905 8.1302925 0.1355422 0.0127886 0.0154705 0.0012132 0.0003207 0.0001695 0.0000593 0.0002898 0.0022780 0.0000065
O13 0.0000006 0.0000017 0.0000019 0.0000032 0.0000276 0.0002841 0.0001257 0.0008346 0.0053997 0.0376155 0.4388120 0.1355422 7.9020785 0.4090793 0.0396542 0.0108648 0.0018788 0.0009718 0.0003985 0.0001562 0.0082898 0.0000022
C14 0.0000001 0.0000003 0.0000001 0.0000003 0.0000042 0.0000568 0.0000226 0.0001745 0.0005891 0.0046704 0.0118343 0.0127886 0.4090793 3.6058030 0.4618668 0.0237029 0.0039180 0.0039354 0.0007072 0.0013061 0.0374367 0.0000002
C15 0.0000000 0.0000002 0.0000001 0.0000001 0.0000007 0.0000042 0.0000033 0.0000278 0.0001530 0.0004151 0.0035706 0.0154705 0.0396542 0.4618668 3.5217446 0.4433164 0.0375884 0.0153231 0.0044701 0.0131159 0.4307140 0.0000001
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000007 0.0000007 0.0000038 0.0000182 0.0000651 0.0006176 0.0012132 0.0108648 0.0237029 0.4433164 3.5419823 0.4399880 0.0125099 0.0040840 0.0075462 0.0410665 0.0000000
