

C1 3.9473659 0.4945854 0.0268687 0.0122214 0.0011988 0.0004954 0.0000506 0.0000068 0.0000035 0.0000016 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4726168
C2 0.4945854 3.8680476 0.4849920 0.0237388 0.0052803 0.0009746 0.0000917 0.0000322 0.0000258 0.0000028 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0212210
C3 0.0268687 0.4849920 3.8643944 0.4856988 0.0231617 0.0070868 0.0011129 0.0002535 0.0001276 0.0000212 0.0000026 0.0000008 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0100315
C4 0.0122214 0.0237388 0.4856988 3.8677821 0.4952087 0.0211359 0.0056178 0.0011320 0.0002002 0.0001223 0.0000213 0.0000032 0.0000017 0.0000001 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0034617
C5 0.0011988 0.0052803 0.0231617 0.4952087 3.8706542 0.4954682 0.0216749 0.0065335 0.0012814 0.0002635 0.0000290 0.0000040 0.0000014 0.0000003 0.0000005 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002302
C6 0.0004954 0.0009746 0.0070868 0.0211359 0.4954682 3.8662152 0.4907499 0.0223686 0.0062537 0.0011696 0.0001164 0.0000100 0.0000028 0.0000008 0.0000026 0.0000005 0.0000001 0.0000000 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000921
C7 0.0000506 0.0000917 0.0011129 0.0056178 0.0216749 0.4907499 3.8596579 0.4948599 0.0213942 0.0062967 0.0009225 0.0000626 0.0000240 0.0000040 0.0000007 0.0000002 0.0000004 0.0000001 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000283
C8 0.0000068 0.0000322 0.0002535 0.0011320 0.0065335 0.0223686 0.4948599 3.8687083 0.4975907 0.0226361 0.0054481 0.0013317 0.0002408 0.0000174 0.0000019 0.0000006 0.0000014 0.0000002 0.0000002 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000045
C9 0.0000035 0.0000258 0.0001276 0.0002002 0.0012814 0.0062537 0.0213942 0.4975907 3.8660861 0.4867274 0.0287031 0.0056801 0.0010771 0.0000793 0.0000140 0.0000021 0.0000055 0.0000008 0.0000008 0.0000006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000014
C10 0.0000016 0.0000028 0.0000212 0.0001223 0.0002635 0.0011696 0.0062967 0.0226361 0.4867274 3.8725319 0.4845407 0.0241951 0.0058724 0.0012440 0.0001314 0.0000268 0.0000254 0.0000021 0.0000036 0.0000017 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000007
