

C1 3.9608200 0.4786850 0.0264370 0.0239897 0.0044625 0.0017309 0.0044526 0.0004825 0.0000393 0.0001113 0.0236495 0.0122904 0.4731865
C2 0.4786850 3.7526725 0.4952557 0.4585434 0.0189161 0.0118321 0.0211829 0.0022125 0.0003846 0.0018780 0.4573751 0.0429671 0.0176206
C3 0.0264370 0.4952557 3.9661686 0.0211603 0.0089784 0.0089814 0.0108510 0.0005592 0.0000932 0.0002296 0.0217385 0.0061901 0.0108900
C4 0.0239897 0.4585434 0.0211603 3.8426125 0.4899695 0.0219527 0.0071167 0.0006071 0.0001468 0.0012942 0.0423006 0.4687389 0.0016444
C5 0.0044625 0.0189161 0.0089784 0.4899695 3.8870566 0.4975448 0.0297087 0.0058040 0.0009474 0.0003390 0.0065568 0.0233368 0.0004351
C6 0.0017309 0.0118321 0.0089814 0.0219527 0.4975448 3.9733510 0.8506246 0.0373898 0.0100579 0.0047965 0.0296248 0.0194799 0.0004431
C7 0.0044526 0.0211829 0.0108510 0.0071167 0.0297087 0.8506246 3.8657251 0.5056819 0.0201562 0.0219788 0.4944297 0.0298401 0.0007505
C8 0.0004825 0.0022125 0.0005592 0.0006071 0.0058040 0.0373898 0.5056819 3.9322360 0.4837631 0.0641206 0.0206426 0.0025109 0.0000846
C9 0.0000393 0.0003846 0.0000932 0.0001468 0.0009474 0.0100579 0.0201562 0.4837631 3.2510658 0.7386985 0.0027499 0.0003802 0.0000067
O10 0.0001113 0.0018780 0.0002296 0.0012942 0.0003390 0.0047965 0.0219788 0.0641206 0.7386985 8.1211923 0.0149299 0.0075924 0.0000237
C11 0.0236495 0.4573751 0.0217385 0.0423006 0.0065568 0.0296248 0.4944297 0.0206426 0.0027499 0.0149299 3.8439276 0.4601923 0.0030711
C12 0.0122904 0.0429671 0.0061901 0.4687389 0.0233368 0.0194799 0.0298401 0.0025109 0.0003802 0.0075924 0.4601923 3.9112579 0.0019162
