

C1 4.0204460 0.4852535 0.0693213 0.0266062 0.0042798 0.0007894 0.0003123 0.0002615 0.0000515 0.0000145 0.0000006 0.0000001 0.0000001 0.0000012 0.0000038 0.4717221
C2 0.4852535 3.2354254 0.7124075 0.4754282 0.0212065 0.0043949 0.0030192 0.0008087 0.0001611 0.0000465 0.0000016 0.0000006 0.0000002 0.0000034 0.0000105 0.0187650
O3 0.0693213 0.7124075 8.1432088 0.0583896 0.0288993 0.0024448 0.0026692 0.0002683 0.0000488 0.0000073 0.0000023 0.0000007 0.0000007 0.0000009 0.0000038 0.0141582
C4 0.0266062 0.4754282 0.0583896 3.9052693 0.4860092 0.0228608 0.0318373 0.0050837 0.0007610 0.0001673 0.0000143 0.0000023 0.0000009 0.0000129 0.0000445 0.0042864
C5 0.0042798 0.0212065 0.0288993 0.4860092 3.8850324 0.4843102 0.0494688 0.0335232 0.0037809 0.0005515 0.0000583 0.0000055 0.0000064 0.0000510 0.0002069 0.0009593
C6 0.0007894 0.0043949 0.0024448 0.0228608 0.4843102 2.9697091 0.6705044 0.4421080 0.0121015 0.0043558 0.0004584 0.0000571 0.0000782 0.0002294 0.0007918 0.0002285
O7 0.0003123 0.0030192 0.0026692 0.0318373 0.0494688 0.6705044 8.0943826 0.1318169 0.0252790 0.0023346 0.0009829 0.0002303 0.0001150 0.0001186 0.0003639 0.0000540
O8 0.0002615 0.0008087 0.0002683 0.0050837 0.0335232 0.4421080 0.1318169 7.8774728 0.4163209 0.0343877 0.0169002 0.0015670 0.0006124 0.0013800 0.0049519 0.0000709
C9 0.0000515 0.0001611 0.0000488 0.0007610 0.0037809 0.0121015 0.0252790 0.4163209 3.6005585 0.4913978 0.0239220 0.0044452 0.0028184 0.0048957 0.0287681 0.0000152
C10 0.0000145 0.0000465 0.0000073 0.0001673 0.0005515 0.0043558 0.0023346 0.0343877 0.4913978 3.8880246 0.6833420 0.0364036 0.0476724 0.0351952 0.6777265 0.0000043
C11 0.0000006 0.0000016 0.0000023 0.0000143 0.0000583 0.0004584 0.0009829 0.0169002 0.0239220 0.6833420 3.9481898 0.6920909 0.0353843 0.0502321 0.0361064 0.0000003
C12 0.0000001 0.0000006 0.0000007 0.0000023 0.0000055 0.0000571 0.0002303 0.0015670 0.0044452 0.0364036 0.6920909 3.9471392 0.6985981 0.0386859 0.0525998 0.0000001
C13 0.0000001 0.0000002 0.0000007 0.0000009 0.0000064 0.0000782 0.0001150 0.0006124 0.0028184 0.0476724 0.0353843 0.6985981 3.9560927 0.6914350 0.0361108 0.0000001
C14 0.0000012 0.0000034 0.0000009 0.0000129 0.0000510 0.0002294 0.0001186 0.0013800 0.0048957 0.0351952 0.0502321 0.0386859 0.6914350 3.9540439 0.7001570 0.0000004
C15 0.0000038 0.0000105 0.0000038 0.0000445 0.0002069 0.0007918 0.0003639 0.0049519 0.0287681 0.6777265 0.0361064 0.0525998 0.0361108 0.7001570 3.9607269 0.0000013
