

C1 3.9655420 0.4971060 0.0248406 0.0088755 0.0009711 0.0001369 0.0000181 0.0000210 0.0000028 0.0000009 0.0000025 0.4792539
C2 0.4971060 3.8690813 0.4893722 0.0236408 0.0055828 0.0011374 0.0001497 0.0001513 0.0000306 0.0000055 0.0000244 0.0211057
C3 0.0248406 0.4893722 3.8651358 0.4935916 0.0244022 0.0089313 0.0010807 0.0005388 0.0000927 0.0000141 0.0000860 0.0049750
C4 0.0088755 0.0236408 0.4935916 3.8739829 0.4943745 0.0236921 0.0051813 0.0018132 0.0001739 0.0001180 0.0000685 0.0014148
C5 0.0009711 0.0055828 0.0244022 0.4943745 3.8608273 0.4895450 0.0241695 0.0138552 0.0010197 0.0004611 0.0003181 0.0001962
C6 0.0001369 0.0011374 0.0089313 0.0236921 0.4895450 3.8877950 0.5114880 0.0300516 0.0058434 0.0010002 0.0031199 0.0000221
C7 0.0000181 0.0001497 0.0010807 0.0051813 0.0241695 0.5114880 3.9615296 0.8610083 0.0434892 0.0128298 0.0405795 0.0000047
C8 0.0000210 0.0001513 0.0005388 0.0018132 0.0138552 0.0300516 0.8610083 3.9639987 0.5198800 0.0267451 0.0636514 0.0000057
C9 0.0000028 0.0000306 0.0000927 0.0001739 0.0010197 0.0058434 0.0434892 0.5198800 3.2395130 0.4795017 0.7079716 0.0000009
C10 0.0000009 0.0000055 0.0000141 0.0001180 0.0004611 0.0010002 0.0128298 0.0267451 0.4795017 4.0057687 0.0664403 0.0000003
O11 0.0000025 0.0000244 0.0000860 0.0000685 0.0003181 0.0031199 0.0405795 0.0636514 0.7079716 0.0664403 8.1406950 0.0000013
