

N11 0.0003137 0.0025473 0.0095077 0.0678608 0.0397353 0.0059202 0.0082499 0.0081517 0.0461915 0.5318919 6.3434221 0.7821535 0.0453376 0.0255281 0.0031492 0.0014921 0.0001899 0.0001127 0.0000187 0.0000024 0.0000028 0.0000012 0.0000073 0.0027729 0.0160333 0.0001909
C12 0.0001576 0.0012251 0.0015950 0.0105238 0.0112107 0.0016014 0.0051261 0.0018953 0.0174792 0.0224012 0.7821535 3.4486789 0.4840177 0.0205841 0.0050775 0.0025840 0.0002340 0.0001350 0.0000275 0.0000019 0.0000072 0.0000009 0.0000163 0.0049298 0.0325412 0.0000868
C13 0.0000125 0.0000909 0.0001697 0.0009683 0.0008708 0.0002672 0.0002914 0.0001785 0.0011713 0.0065308 0.0453376 0.4840177 3.8168772 0.4728074 0.0320768 0.0164901 0.0007955 0.0005476 0.0001156 0.0000076 0.0000193 0.0000037 0.0000391 0.0192342 0.4752022 0.0000095
C14 0.0000045 0.0000601 0.0001264 0.0029753 0.0003018 0.0000614 0.0001627 0.0000918 0.0004551 0.0010301 0.0255281 0.0205841 0.4728074 3.8874201 0.5061886 0.0326205 0.0059568 0.0008648 0.0002308 0.0000143 0.0000135 0.0000086 0.0001595 0.0126322 0.0226158 0.0000051
C15 0.0000013 0.0000119 0.0000288 0.0004345 0.0001241 0.0000201 0.0000913 0.0000409 0.0001574 0.0002107 0.0031492 0.0050775 0.0320768 0.5061886 3.9696371 0.8573238 0.0325784 0.0104950 0.0018925 0.0001441 0.0001455 0.0000663 0.0011051 0.0326278 0.0098812 0.0000100
C16 0.0000014 0.0000059 0.0000190 0.0003265 0.0000393 0.0000135 0.0000216 0.0000201 0.0000783 0.0001706 0.0014921 0.0025840 0.0164901 0.0326205 0.8573238 3.9011277 0.4953116 0.0304264 0.0054022 0.0003143 0.0001690 0.0001689 0.0030424 0.5045552 0.0226668 0.0000070
C17 0.0000001 0.0000009 0.0000027 0.0000254 0.0000059 0.0000012 0.0000036 0.0000028 0.0000087 0.0000168 0.0001899 0.0002340 0.0007955 0.0059568 0.0325784 0.4953116 3.8673381 0.4871660 0.0227278 0.0025811 0.0016585 0.0004745 0.0283565 0.0209895 0.0030606 0.0000006
C18 0.0000002 0.0000004 0.0000010 0.0000159 0.0000037 0.0000010 0.0000021 0.0000012 0.0000062 0.0000118 0.0001127 0.0001350 0.0005476 0.0008648 0.0104950 0.0304264 0.4871660 3.8742682 0.4977926 0.0200914 0.0104378 0.0053075 0.0047056 0.0082533 0.0011562 0.0000007
C19 0.0000001 0.0000001 0.0000002 0.0000028 0.0000005 0.0000002 0.0000003 0.0000002 0.0000010 0.0000035 0.0000187 0.0000275 0.0001156 0.0002308 0.0018925 0.0054022 0.0227278 0.4977926 3.8722646 0.4654756 0.0245400 0.0250231 0.0375708 0.0008792 0.0001424 0.0000005
C20 0.0000000 0.0000000 0.0000000 0.0000003 0.0000001 0.0000000 0.0000001 0.0000000 0.0000002 0.0000002 0.0000024 0.0000019 0.0000076 0.0000143 0.0001441 0.0003143 0.0025811 0.0200914 0.4654756 3.4068275 0.4667711 0.4557259 0.4168179 0.0000903 0.0000100 0.0000001
C21 0.0000000 0.0000000 0.0000000 0.0000005 0.0000002 0.0000001 0.0000001 0.0000001 0.0000002 0.0000004 0.0000028 0.0000072 0.0000193 0.0000135 0.0001455 0.0001690 0.0016585 0.0104378 0.0245400 0.4667711 3.9721891 0.0312327 0.0505150 0.0004272 0.0000313 0.0000001
C22 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000012 0.0000009 0.0000037 0.0000086 0.0000663 0.0001689 0.0004745 0.0053075 0.0250231 0.4557259 0.0312327 3.9803527 0.0530190 0.0000437 0.0000043 0.0000001
O23 0.0000002 0.0000004 0.0000003 0.0000021 0.0000007 0.0000004 0.0000006 0.0000004 0.0000010 0.0000009 0.0000073 0.0000163 0.0000391 0.0001595 0.0011051 0.0030424 0.0283565 0.0047056 0.0375708 0.4168179 0.0505150 0.0530190 8.0940789 0.0002144 0.0000420 0.0000010
C24 0.0000016 0.0000131 0.0000214 0.0003365 0.0001341 0.0000199 0.0000671 0.0000154 0.0001450 0.0001572 0.0027729 0.0049298 0.0192342 0.0126322 0.0326278 0.5045552 0.0209895 0.0082533 0.0008792 0.0000903 0.0004272 0.0000437 0.0002144 3.8871553 0.4890265 0.0000141
C25 0.0000096 0.0000970 0.0001474 0.0022002 0.0005940 0.0000828 0.0003222 0.0000871 0.0007095 0.0006975 0.0160333 0.0325412 0.4752022 0.0226158 0.0098812 0.0226668 0.0030606 0.0011562 0.0001424 0.0000100 0.0000313 0.0000043 0.0000420 0.4890265 3.8892334 0.0000102
