

C1 3.6586882 0.4387591 0.0141820 0.0118983 0.0011041 0.0005591 0.0001284 0.0001550 0.0011973 0.0042793 0.4577053
O2 0.4387591 7.8876384 0.4617124 0.0522570 0.0086094 0.0099278 0.0030141 0.0042018 0.0084780 0.0483789 0.0353277
C3 0.0141820 0.4617124 3.5782664 0.6558169 0.0361388 0.0368713 0.0062470 0.0107730 0.0383739 0.6504361 0.0027988
C4 0.0118983 0.0522570 0.6558169 3.9542794 0.7057756 0.0342359 0.0053578 0.0038364 0.0441825 0.0326284 0.0081631
C5 0.0011041 0.0086094 0.0361388 0.7057756 3.9414427 0.6582202 0.0340031 0.0244036 0.0360239 0.0461891 0.0007657
C6 0.0005591 0.0099278 0.0368713 0.0342359 0.6582202 3.9065683 0.5293358 0.0649062 0.6585023 0.0344893 0.0006613
C7 0.0001284 0.0030141 0.0062470 0.0053578 0.0340031 0.5293358 3.3078485 0.7336201 0.0276689 0.0069400 0.0001621
O8 0.0001550 0.0042018 0.0107730 0.0038364 0.0244036 0.0649062 0.7336201 8.0834000 0.0308391 0.0031951 0.0002420
C9 0.0011973 0.0084780 0.0383739 0.0441825 0.0360239 0.6585023 0.0276689 0.0308391 3.9321023 0.7125947 0.0003415
C10 0.0042793 0.0483789 0.6504361 0.0326284 0.0461891 0.0344893 0.0069400 0.0031951 0.7125947 3.9373895 0.0006457
