

C1 3.9702150 0.4953653 0.0313203 0.0162831 0.0062572 0.0003623 0.0001307 0.0000207 0.0000088 0.0000551 0.0002535 0.4777452
C2 0.4953653 3.8922921 0.4634562 0.0531234 0.0369024 0.0043871 0.0005164 0.0001882 0.0000311 0.0002106 0.0004807 0.0213054
C3 0.0313203 0.4634562 2.9047954 0.6583210 0.4373975 0.0109990 0.0040439 0.0007909 0.0000876 0.0007121 0.0038272 0.0045635
O4 0.0162831 0.0531234 0.6583210 8.1896919 0.1368031 0.0182642 0.0026321 0.0003979 0.0001183 0.0004602 0.0029065 0.0015044
O5 0.0062572 0.0369024 0.4373975 0.1368031 7.8711656 0.4012579 0.0452345 0.0054057 0.0014471 0.0061831 0.0411576 0.0014383
C6 0.0003623 0.0043871 0.0109990 0.0182642 0.4012579 3.5516810 0.4751128 0.0199436 0.0114583 0.0203579 0.4715970 0.0001484
C7 0.0001307 0.0005164 0.0040439 0.0026321 0.0452345 0.4751128 3.8819319 0.4897963 0.0264564 0.0041411 0.0194589 0.0000210
C8 0.0000207 0.0001882 0.0007909 0.0003979 0.0054057 0.0199436 0.4897963 3.8757141 0.4861022 0.0276929 0.0099534 0.0000033
C9 0.0000088 0.0000311 0.0000876 0.0001183 0.0014471 0.0114583 0.0264564 0.4861022 3.8847308 0.4898566 0.0210176 0.0000033
C10 0.0000551 0.0002106 0.0007121 0.0004602 0.0061831 0.0203579 0.0041411 0.0276929 0.4898566 3.8778770 0.4947364 0.0000194
C11 0.0002535 0.0004807 0.0038272 0.0029065 0.0411576 0.4715970 0.0194589 0.0099534 0.0210176 0.4947364 3.8943625 0.0000774
