

C1 4.0865516 0.5490995 0.0348709 0.0018873 0.0005963 0.0001538 0.0002826 0.0009479 0.0010978 0.4745035
S2 0.5490995 14.7033816 0.6151916 0.0410793 0.0076536 0.0027724 0.0054824 0.0171189 0.0011528 0.0259892
S3 0.0348709 0.6151916 14.5906921 0.5738078 0.0357445 0.0090098 0.0125948 0.0400669 0.0128772 0.0084865
C4 0.0018873 0.0410793 0.5738078 3.9989833 0.6292045 0.0462136 0.0803123 0.6897625 0.0241800 0.0006603
C5 0.0005963 0.0076536 0.0357445 0.6292045 3.9640158 0.7453505 0.0840960 0.0413532 0.0039996 0.0002298
C6 0.0001538 0.0027724 0.0090098 0.0462136 0.7453505 3.6500893 0.4798954 0.0727134 0.0073124 0.0000754
O7 0.0002826 0.0054824 0.0125948 0.0803123 0.0840960 0.4798954 7.9043737 0.4823328 0.0363692 0.0001499
C8 0.0009479 0.0171189 0.0400669 0.6897625 0.0413532 0.0727134 0.4823328 3.5391618 0.5074639 0.0004330
C9 0.0010978 0.0011528 0.0128772 0.0241800 0.0039996 0.0073124 0.0363692 0.5074639 3.9810245 0.0001199
